OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-3636,2022-025AR,2025-11-23T18:11:46.555872,15.08835519,.00014509,53.2171,134.6642,105.0201,255.0952,0,U,51995,999,20491,.85522933E-4,.1073E-4,0
STARLINK-3538,2022-025AS,2025-11-23T17:50:35.961792,15.08828416,.00012417,53.2158,134.7331,82.5014,277.6119,0,U,51996,999,20492,-.24550192E-4,-.678E-5,0
STARLINK-3589,2022-025AT,2025-11-24T10:00:20.428704,15.08824265,.0001259,53.2166,131.7080,93.6723,266.4413,0,U,51997,999,20501,.7544E-4,.912E-5,0
STARLINK-3618,2022-025AU,2025-11-24T10:37:26.622336,15.08841174,.0001221,53.2157,131.5933,62.6181,297.4935,0,U,51998,999,20503,.75139E-4,.908E-5,0
STARLINK-3653,2022-025AW,2025-11-23T19:57:44.654112,15.08836204,.00013789,53.2168,134.2458,107.7749,252.3394,0,U,52000,999,20494,-.22271731E-4,-.642E-5,0
STARLINK-3659,2022-025AX,2025-11-23T18:39:38.991168,15.08838043,.0001904,53.2165,134.5884,93.1297,266.9913,0,U,52001,999,20493,.16610053E-4,-.24E-6,0
STARLINK-3668,2022-025AY,2025-11-23T18:38:17.628288,15.08828443,.00015198,53.2168,134.6217,101.9331,258.1832,0,U,52002,999,20493,-.44829735E-4,-.1001E-4,0
STARLINK-3722,2022-029B,2025-11-24T12:00:02.000160,15.82050506,.0002812,53.2141,178.5508,171.5207,226.1896,0,U,52089,999,595,.59499E-2,.1393663E-1,0
STARLINK-3712,2022-029C,2025-11-24T02:15:19.836576,15.08837015,.00015268,53.2165,203.1605,88.7626,271.3541,0,U,52090,999,20471,.13139277E-4,-.79E-6,0
STARLINK-3716,2022-029E,2025-11-23T21:34:28.262208,15.08835391,.00016628,53.2174,204.0352,89.0128,271.1054,0,U,52092,999,20468,.6254613E-5,-.189E-5,0
STARLINK-3673,2022-029F,2025-11-23T22:55:19.789824,15.08845050,.00013863,53.2160,203.7906,93.1987,266.9164,0,U,52093,999,20469,-.42103228E-4,-.958E-5,0
STARLINK-3714,2022-029G,2025-11-23T21:23:52.248480,15.08836524,.00015215,53.2169,204.0638,100.0503,260.0661,0,U,52094,999,20468,-.16990638E-4,-.558E-5,0
STARLINK-3701,2022-029H,2025-11-24T01:54:08.394048,15.08872823,.00015369,53.2157,203.2231,94.5691,265.5477,0,U,52095,999,20471,.74132527E-3,.1154E-3,0
STARLINK-3717,2022-029J,2025-11-23T22:12:53.008992,15.08835990,.00013303,53.2164,193.9135,104.7763,255.3377,0,U,52096,999,20481,.60043344E-4,.668E-5,0
STARLINK-3665,2022-029L,2025-11-23T22:48:39.247200,15.08836265,.000158,53.2174,203.8050,111.6530,248.4630,0,U,52098,999,20469,.55034632E-4,.588E-5,0
STARLINK-3702,2022-029N,2025-11-24T01:48:49.226400,15.08846870,.00014764,53.2149,203.2390,72.5797,287.5357,0,U,52100,999,20471,.83879775E-4,.1047E-4,0
STARLINK-3703,2022-029P,2025-11-24T02:04:45.459264,15.08841976,.00013704,53.2156,203.3823,84.2641,275.8507,0,U,52101,999,20470,.14432873E-3,.201E-4,0
STARLINK-3709,2022-029Q,2025-11-24T00:16:08.659776,15.08842085,.00015575,53.2165,193.5293,83.5484,276.5686,0,U,52102,999,20483,.13845702E-3,.1916E-4,0
STARLINK-3705,2022-029R,2025-11-23T22:02:17.486880,15.08830992,.00015169,53.2159,193.9445,107.8203,252.2955,0,U,52103,999,20481,-.59808866E-4,-.1239E-4,0
STARLINK-3706,2022-029T,2025-11-23T21:53:05.685504,15.08825323,.00014215,53.2169,193.9769,93.3081,266.8073,0,U,52105,999,20481,-.12685128E-3,-.2305E-4,0
STARLINK-3670,2022-029U,2025-11-23T22:22:09.360192,15.08844138,.00014872,53.2154,203.8795,90.1977,269.9186,0,U,52106,999,20468,.12173282E-3,.165E-4,0
STARLINK-3658,2022-029V,2025-11-23T21:46:23.534976,15.08841088,.00013341,53.2149,193.9971,83.0380,277.0764,0,U,52107,999,20481,.30100304E-4,.191E-5,0
STARLINK-3698,2022-029W,2025-11-23T21:57:00.898272,15.08813055,.00009895,53.2158,193.9634,86.6885,273.4220,0,U,52108,999,20481,-.22754869E-3,-.3905E-4,0
STARLINK-3687,2022-029Y,2025-11-23T21:51:41.509440,15.08837961,.00017621,53.2163,193.9773,82.9525,277.1667,0,U,52110,999,20481,-.81515366E-4,-.1585E-4,0
STARLINK-3708,2022-029Z,2025-11-23T21:30:29.491488,15.08841592,.00017639,53.2172,194.0474,75.0715,285.0472,0,U,52111,999,20481,.19798014E-4,.27E-6,0
STARLINK-3734,2022-029AA,2025-11-23T21:41:06.589536,15.08829547,.00016508,53.2162,194.0157,63.9542,296.1620,0,U,52112,999,20481,-.13438627E-3,-.2426E-4,0
STARLINK-3736,2022-029AB,2025-11-24T00:30:41.124384,15.08836375,.00019713,53.2166,193.4823,59.4602,300.6585,0,U,52113,999,20483,.57605565E-4,.629E-5,0
STARLINK-3737,2022-029AC,2025-11-23T21:35:48.296256,15.08834300,.00017191,53.2160,194.0319,78.5795,281.5391,0,U,52114,999,20481,-.94780404E-4,-.1796E-4,0
STARLINK-3685,2022-029AD,2025-11-24T00:20:04.100640,15.08839099,.00014542,53.2151,193.5154,84.2456,275.8702,0,U,52115,999,20483,.11338276E-3,.1517E-4,0
STARLINK-3735,2022-029AE,2025-11-23T21:25:12.097632,15.08826599,.0001347,53.2140,194.0648,79.0049,281.1094,0,U,52116,999,20481,-.15263633E-3,-.2715E-4,0
STARLINK-3738,2022-029AF,2025-11-24T01:44:51.796608,15.08828667,.00015003,53.2150,193.2541,100.4138,259.7023,0,U,52117,999,20485,-.53573107E-4,-.114E-4,0
STARLINK-3743,2022-029AG,2025-11-24T00:25:21.807264,15.08841029,.00015733,53.2167,193.4998,84.1853,275.9319,0,U,52118,999,20483,.84384274E-4,.1055E-4,0
STARLINK-3558,2022-029AH,2025-11-23T22:23:29.164416,15.08834931,.00018291,53.2164,193.8792,91.6120,268.5081,0,U,52119,999,20482,.58564413E-4,.644E-5,0
STARLINK-3534,2022-029AJ,2025-11-24T00:14:45.561120,15.08852002,.00013445,53.2165,193.5273,118.5453,241.5675,0,U,52120,999,20484,.47788984E-4,.473E-5,0
STARLINK-3678,2022-029AK,2025-11-23T23:33:42.014592,15.08833847,.00017947,53.2162,183.6598,97.8576,262.2620,0,U,52121,999,20496,.1183823E-3,.1596E-4,0
STARLINK-3726,2022-029AL,2025-11-24T01:39:33.396192,15.08835452,.00013642,53.2166,193.2675,98.9904,261.1243,0,U,52122,999,20484,-.10981506E-4,-.463E-5,0
STARLINK-3725,2022-029AM,2025-11-23T21:22:33.529440,15.08838835,.0001516,53.2164,183.8906,90.5792,269.5374,0,U,52123,999,20496,.42667696E-4,.391E-5,0
STARLINK-3727,2022-029AP,2025-11-23T23:17:48.245856,15.08833746,.00017176,53.2163,183.7087,88.8987,271.2202,0,U,52125,999,20497,.36051144E-4,.286E-5,0
STARLINK-3732,2022-029AQ,2025-11-23T23:28:24.076416,15.08836402,.00014858,53.2160,183.6771,85.1092,275.0070,0,U,52126,999,20496,.60486514E-4,.675E-5,0
STARLINK-3715,2022-029AR,2025-11-23T21:37:07.267584,15.08829628,.00018027,53.2164,184.0215,100.7477,259.3719,0,U,52127,999,20495,.83052475E-4,.1034E-4,0
STARLINK-3661,2022-029AT,2025-11-23T19:51:08.422848,15.08842302,.0001556,53.2150,184.3551,84.0942,276.0228,0,U,52129,999,20495,.34799529E-3,.5255E-4,0
STARLINK-3711,2022-029AV,2025-11-23T21:21:12.050784,15.08849912,.00018582,53.2166,184.0691,109.2832,250.8362,0,U,52131,999,20496,.1138978E-3,.1525E-4,0
STARLINK-3718,2022-029AW,2025-11-23T21:31:48.384192,15.08843756,.00017786,53.2163,184.0411,95.1054,265.0141,0,U,52132,999,20496,.10042488E-3,.1311E-4,0
STARLINK-3707,2022-029AX,2025-11-24T00:21:23.152320,15.08843074,.00014725,53.2162,183.5119,90.7827,269.3333,0,U,52133,999,20498,.75538431E-4,.915E-5,0
STARLINK-3721,2022-029AY,2025-11-24T00:26:41.201088,15.08829667,.00022612,53.2158,183.4957,145.1986,214.9155,0,U,52134,999,20498,-.10350453E-3,-.1935E-4,0
STARLINK-3729,2022-029AZ,2025-11-23T20:56:06.073728,15.08843012,.00021984,53.2168,184.1657,73.6866,286.4368,0,U,52135,999,20496,.30602477E-4,.199E-5,0
STARLINK-3720,2022-029BA,2025-11-24T00:16:05.462976,15.08839802,.00016898,53.2159,183.5286,103.5002,256.6178,0,U,52136,999,20498,-.37068608E-4,-.878E-5,0
STARLINK-3733,2022-029BB,2025-11-24T00:00:11.899008,15.08841730,.00019075,53.2164,183.5802,79.5938,280.5269,0,U,52137,999,20498,.98721659E-4,.1283E-4,0
STARLINK-3723,2022-029BC,2025-11-24T00:10:47.381376,15.08843992,.00022041,53.2176,183.5452,77.0493,283.0745,0,U,52138,999,20498,.63854594E-4,.728E-5,0
STARLINK-3730,2022-029BD,2025-11-23T20:32:11.816448,15.08838334,.00014664,53.2162,194.2237,79.0874,281.0283,0,U,52139,999,20481,.39914181E-4,.347E-5,0
STARLINK-3682,2022-029BE,2025-11-23T23:54:53.793216,15.08843169,.00014148,53.2159,183.5972,86.2791,273.8363,0,U,52140,999,20498,.29873259E-4,.188E-5,0
STARLINK-3761,2022-041B,2025-11-23T23:49:35.220864,15.08839624,.00017785,53.2178,223.5630,77.7642,282.3549,0,U,52262,999,19840,.25340096E-4,.115E-5,0
STARLINK-3786,2022-041C,2025-11-24T03:05:42.409248,15.08816937,.00015279,53.2168,222.9988,96.0705,264.0461,0,U,52263,999,19842,-.14704601E-3,-.2626E-4,0
STARLINK-3795,2022-041D,2025-11-24T02:55:03.457056,15.08847172,.00015508,53.2171,223.0323,78.2436,281.8730,0,U,52264,999,19842,.94897016E-4,.1223E-4,0
STARLINK-3740,2022-041E,2025-11-24T02:49:45.762528,15.08851210,.00016237,53.2162,223.0476,82.6121,277.5056,0,U,52265,999,19842,.10797426E-3,.1431E-4,0
STARLINK-3739,2022-041F,2025-11-23T23:33:43.396128,15.08822283,.00019966,53.2181,223.6509,67.2992,292.8211,0,U,52266,999,19840,.13148233E-4,-.79E-6,0
STARLINK-3748,2022-041G,2025-11-23T23:28:24.037536,15.08842568,.00013558,53.2162,223.6841,81.6610,278.4536,0,U,52267,999,19840,.10895178E-3,.1447E-4,0
STARLINK-3746,2022-041H,2025-11-24T03:48:03.040128,15.08839313,.00014443,53.2169,222.7911,87.2779,272.8379,0,U,52268,999,19843,.13857469E-3,.1918E-4,0
STARLINK-3791,2022-041J,2025-11-24T02:33:52.066368,15.08845018,.00016921,53.2178,223.0998,80.4414,279.6769,0,U,52269,999,19842,.9140635E-4,.1167E-4,0
STARLINK-3804,2022-041K,2025-11-24T10:20:12.333984,15.08838519,.000143,53.2164,221.6761,82.4417,277.6738,0,U,52270,999,19847,.11356E-3,.152E-4,0
STARLINK-3788,2022-041L,2025-11-24T00:53:11.435424,15.08845560,.0001599,53.2172,223.4088,91.0373,269.0802,0,U,52271,999,19841,.37881238E-4,.315E-5,0
STARLINK-3781,2022-041M,2025-11-24T10:16:16.982112,15.08840616,.0001426,53.2157,221.6997,83.9382,276.1773,0,U,52272,999,19847,.47028E-4,.461E-5,0
STARLINK-3782,2022-041N,2025-11-24T00:02:58.272576,15.08826373,.00014104,53.2162,213.9561,102.8586,257.2564,0,U,52273,999,19854,.33671797E-3,.5073E-4,0
STARLINK-3790,2022-041P,2025-11-24T10:04:17.843808,15.08840371,.0001295,53.2170,221.6966,86.3651,273.7489,0,U,52274,999,19847,-.73712E-5,-.405E-5,0
STARLINK-3784,2022-041Q,2025-11-24T10:14:53.720160,15.08842726,.0001443,53.2172,221.6625,82.7965,277.3191,0,U,52275,999,19847,.97135E-4,.1258E-4,0
STARLINK-3778,2022-041R,2025-11-24T09:59:00.072384,15.08843855,.0001666,53.2170,221.7114,90.7379,269.3804,0,U,52276,999,19847,.80999E-4,.1001E-4,0
STARLINK-3780,2022-041T,2025-11-24T09:53:41.849088,15.08844037,.0001845,53.2170,221.7295,109.9947,250.1244,0,U,52278,999,19847,.69791E-4,.823E-5,0
STARLINK-3764,2022-041V,2025-11-24T03:16:15.506976,15.08845968,.00015628,53.2159,222.9683,104.9371,255.1794,0,U,52280,999,19843,.19147489E-3,.2761E-4,0
STARLINK-3779,2022-041W,2025-11-24T10:00:23.019840,15.08841664,.0001236,53.2162,221.7047,87.1401,272.9733,0,U,52281,999,19847,.86832E-4,.1094E-4,0
STARLINK-3783,2022-041X,2025-11-24T01:31:37.104960,15.08832590,.00013423,53.2158,213.2952,100.6256,259.4887,0,U,52282,999,19855,-.12201222E-3,-.2229E-4,0
STARLINK-3789,2022-041Y,2025-11-24T09:48:24.727392,15.08839415,.0001703,53.2168,221.7456,96.2319,263.8867,0,U,52283,999,19847,-.34177E-4,-.832E-5,0
STARLINK-3561,2022-041Z,2025-11-24T09:17:55.965120,15.08843156,.0001696,53.2165,211.8397,91.8481,268.2705,0,U,52284,999,19860,.14339E-3,.1995E-4,0
STARLINK-3802,2022-041AB,2025-11-24T02:45:47.755584,15.08834012,.00022973,53.2170,213.0635,128.4227,231.6972,0,U,52286,999,19856,.75245278E-4,.909E-5,0
STARLINK-3822,2022-041AC,2025-11-24T00:00:11.324448,15.08847369,.0001483,53.2169,223.5807,78.7025,281.4134,0,U,52287,999,19841,-.5830033E-5,-.381E-5,0
STARLINK-3776,2022-041AD,2025-11-23T23:29:43.497024,15.08834022,.00016814,53.2169,213.6737,107.1455,252.9722,0,U,52288,999,19854,.18184524E-3,.2607E-4,0
STARLINK-3751,2022-041AE,2025-11-24T09:23:14.231616,15.08828528,.0001591,53.2168,211.8229,92.5019,267.6155,0,U,52289,999,19860,.66863E-4,.776E-5,0
STARLINK-3772,2022-041AF,2025-11-24T02:25:58.198656,15.08840430,.00016066,53.2165,213.1214,93.7070,266.4106,0,U,52290,999,19856,.76944118E-4,.937E-5,0
STARLINK-3753,2022-041AH,2025-11-23T23:08:31.074720,15.08844657,.00014817,53.2165,213.7348,87.8732,272.2430,0,U,52292,999,19854,.8005432E-4,.986E-5,0
STARLINK-3771,2022-041AJ,2025-11-24T08:58:07.774176,15.08828814,.000104,53.2150,211.9121,108.0144,252.0961,0,U,52293,999,19860,.28507E-3,.4251E-4,0
STARLINK-3777,2022-041AK,2025-11-24T02:14:00.058272,15.08839342,.00017802,53.2172,213.1567,102.7993,257.3198,0,U,52294,999,19856,.69669069E-4,.821E-5,0
STARLINK-3765,2022-041AL,2025-11-24T02:29:53.660256,15.08840177,.00018272,53.2168,213.1099,95.6344,264.4856,0,U,52295,999,19856,.22345404E-4,.68E-6,0
STARLINK-3766,2022-041AM,2025-11-24T09:55:01.164288,15.08851452,.000157,53.2152,211.7282,89.1646,270.9526,0,U,52296,999,19861,.10862E-3,.1442E-4,0
STARLINK-3758,2022-041AN,2025-11-24T02:24:35.736768,15.08841897,.0001853,53.2169,213.1264,100.2813,259.8388,0,U,52297,999,19856,.11004985E-3,.1464E-4,0
STARLINK-3760,2022-041AP,2025-11-24T08:56:40.108416,15.08839144,.0001696,53.2171,211.5184,97.8216,262.2968,0,U,52298,999,19861,.27246E-4,.146E-5,0
STARLINK-3769,2022-041AR,2025-11-24T01:42:12.583008,15.08838012,.00014154,53.2167,213.2629,74.5038,285.6111,0,U,52300,999,19978,.10319605E-3,.1355E-4,0
STARLINK-3768,2022-041AS,2025-11-24T02:08:41.745984,15.08846374,.00016121,53.2160,213.1748,83.0659,277.0516,0,U,52301,999,19856,.19357755E-3,.2795E-4,0
STARLINK-3564,2022-041AT,2025-11-24T09:24:33.304896,15.08843041,.0001274,53.2165,201.8190,93.2529,266.8609,0,U,52302,999,19874,.10404E-3,.1368E-4,0
STARLINK-3742,2022-041AU,2025-11-24T09:44:25.706976,15.08848509,.000121,53.2140,211.7592,86.4954,273.6176,0,U,52303,999,19983,.40272E-3,.6129E-4,0
STARLINK-3744,2022-041AV,2025-11-24T09:19:15.319200,15.08840642,.0001519,53.2161,201.8370,87.3314,272.7852,0,U,52304,999,19874,.56683E-4,.614E-5,0
STARLINK-3724,2022-041AW,2025-11-24T00:17:26.123424,15.08841175,.00016809,53.2179,213.6301,74.9836,285.1342,0,U,52305,999,19855,.18201196E-4,.2E-7,0
STARLINK-3747,2022-041AX,2025-11-24T09:13:56.243136,15.08856349,.0001794,53.2153,201.8539,77.8264,282.2929,0,U,52306,999,19996,.21107E-3,.3074E-4,0
STARLINK-3755,2022-041AY,2025-11-24T01:36:54.702720,15.08833886,.00013642,53.2153,213.2780,102.5374,257.5771,0,U,52307,999,19856,.2803684E-3,.4176E-4,0
STARLINK-3756,2022-041BA,2025-11-23T23:36:21.146112,15.08838166,.0001816,53.2161,203.6545,82.4389,277.6809,0,U,52309,999,19990,.85769363E-4,.1077E-4,0
STARLINK-3688,2022-041BB,2025-11-24T02:41:50.077824,15.08838456,.00016212,53.2171,203.1416,81.7113,278.4063,0,U,52310,999,19992,.56616078E-4,.613E-5,0
STARLINK-3750,2022-041BC,2025-11-24T08:58:04.039104,15.08847306,.0001407,53.2165,201.9024,84.8746,275.2407,0,U,52311,999,19996,.16196E-3,.2291E-4,0
STARLINK-3752,2022-041BD,2025-11-24T01:38:13.186752,15.08841084,.00016186,53.2161,203.2209,86.9058,273.2119,0,U,52312,999,19992,.20019158E-4,.31E-6,0
STARLINK-3749,2022-041BE,2025-11-24T01:43:31.239840,15.08843394,.00018625,53.2162,203.2552,138.1645,221.9490,0,U,52313,999,19992,-.34262706E-4,-.833E-5,0
STARLINK-3889,2022-045A,2025-11-24T06:13:47.150400,15.08843641,.0001799,53.2194,322.4163,70.3263,289.7924,0,U,52331,999,19972,.12578E-3,.1715E-4,0
STARLINK-3831,2022-045B,2025-11-24T09:41:50.438400,15.08840476,.0001671,53.2179,321.7758,92.8273,267.2910,0,U,52332,999,19974,.38322E-3,.5816E-4,0
STARLINK-3847,2022-045C,2025-11-24T09:35:09.189024,15.08855529,.0001542,53.2186,321.7854,98.2203,261.8964,0,U,52333,999,19973,.12235E-3,.1661E-4,0
STARLINK-3880,2022-045D,2025-11-24T06:08:26.424096,15.08860798,.0001249,53.2185,322.4307,97.6995,262.4139,0,U,52334,999,19971,.45787E-3,.7011E-4,0
STARLINK-3814,2022-045E,2025-11-24T09:13:57.360288,15.08846602,.0001558,53.2189,321.8514,80.8525,279.2643,0,U,52335,999,19974,.15226E-3,.2136E-4,0
STARLINK-3823,2022-045F,2025-11-24T05:26:03.523488,15.08839052,.00014112,53.2182,322.3596,103.5076,256.6074,0,U,52336,999,19972,.51809641E-4,.537E-5,0
STARLINK-3797,2022-045G,2025-11-24T09:29:50.970048,15.08839872,.000139,53.2194,321.8025,105.4187,254.6959,0,U,52337,999,19974,-.32797E-4,-.81E-5,0
STARLINK-3792,2022-045J,2025-11-24T03:18:50.636448,15.08837425,.0001399,53.2176,322.5972,110.7044,249.4098,0,U,52339,999,19971,.3142752E-5,-.238E-5,0
STARLINK-3818,2022-045K,2025-11-24T08:01:05.896128,15.08845783,.0001703,53.2187,312.0780,91.6303,268.4884,0,U,52340,999,19986,-.56402E-4,-.1186E-4,0
STARLINK-3843,2022-045L,2025-11-24T07:17:22.469856,15.08847219,.0001578,53.2182,322.1649,97.3730,262.7442,0,U,52341,999,19973,.64548E-4,.74E-5,0
STARLINK-3850,2022-045M,2025-11-24T08:06:22.737024,15.08858231,.0001599,53.2187,312.1809,93.9302,266.1873,0,U,52342,999,19987,.17397E-3,.2483E-4,0
STARLINK-3849,2022-045N,2025-11-24T09:45:45.301248,15.08842207,.0001584,53.2185,321.7517,111.5952,248.5209,0,U,52343,999,19975,.13889E-3,.1923E-4,0
STARLINK-3851,2022-045P,2025-11-24T04:39:44.236800,15.08839823,.00012046,53.2175,312.7743,89.4721,270.6410,0,U,52344,999,19985,.13580702E-3,.1874E-4,0
STARLINK-3852,2022-045Q,2025-11-24T08:28:59.708640,15.08841233,.0001482,53.2182,312.1552,76.8828,283.2329,0,U,52345,999,19986,.74854E-4,.904E-5,0
STARLINK-3812,2022-045R,2025-11-24T06:05:53.794176,15.08832951,.0001373,53.2183,312.4479,96.4826,263.6323,0,U,52346,999,19986,.50706E-4,.519E-5,0
STARLINK-3826,2022-045S,2025-11-24T06:21:48.445056,15.08829027,.0001253,53.2183,312.3924,82.5489,277.5646,0,U,52347,999,19986,-.13583E-3,-.2448E-4,0
STARLINK-3829,2022-045T,2025-11-24T05:53:54.803616,15.08838833,.000152,53.2184,312.4743,94.8801,265.2365,0,U,52348,999,19986,.62298E-4,.704E-5,0
STARLINK-3819,2022-045U,2025-11-24T09:20:35.075040,15.08839676,.0001644,53.2186,311.8320,92.8166,267.3014,0,U,52349,999,19988,.14071E-3,.1952E-4,0
STARLINK-3754,2022-045V,2025-11-24T08:59:22.599168,15.08844418,.0001503,53.2178,311.8980,89.4454,270.6710,0,U,52350,999,19988,.10137E-3,.1326E-4,0
STARLINK-3838,2022-045X,2025-11-24T08:43:29.229600,15.08838866,.0001354,53.2177,311.9459,80.5273,279.5872,0,U,52352,999,19988,-.30162E-4,-.768E-5,0
STARLINK-3807,2022-045Y,2025-11-24T08:54:05.425632,15.08833240,.0001293,53.2184,311.9138,87.3298,272.7842,0,U,52353,999,19988,-.37646E-4,-.887E-5,0
STARLINK-3877,2022-045AA,2025-11-24T08:48:47.425248,15.08849600,.0001451,53.2177,311.9310,87.0204,273.0954,0,U,52355,999,19988,-.2135E-4,-.628E-5,0
STARLINK-3801,2022-045AB,2025-11-24T05:22:07.437216,15.08840910,.000164,53.2188,312.6003,71.1233,288.9937,0,U,52356,999,19986,.11583094E-3,.1556E-4,0
STARLINK-3821,2022-045AC,2025-11-24T08:38:11.332032,15.08837119,.000153,53.2190,311.9601,92.4378,267.6790,0,U,52357,999,19988,-.51565E-5,-.37E-5,0
STARLINK-3837,2022-045AD,2025-11-24T08:11:41.750880,15.08843546,.0001391,53.2169,312.0451,94.3261,265.7890,0,U,52358,999,19988,.15823E-3,.2231E-4,0
STARLINK-3853,2022-045AE,2025-11-24T05:23:29.446368,15.08840214,.00011981,53.2178,312.5796,90.7233,269.3896,0,U,52359,999,19986,.13361057E-3,.1839E-4,0
STARLINK-3728,2022-045AG,2025-11-24T06:46:54.517152,15.08839767,.00014579,53.2180,312.3075,86.4403,273.6756,0,U,52361,999,19987,.11100904E-3,.1479E-4,0
STARLINK-3848,2022-045AH,2025-11-24T04:46:21.091872,15.08841344,.00018136,53.2194,302.6796,75.2545,284.8648,0,U,52362,999,19999,.58396962E-4,.641E-5,0
STARLINK-3830,2022-045AJ,2025-11-24T06:41:36.113280,15.08817228,.0001595,53.2177,312.3256,110.9789,249.1374,0,U,52363,999,19987,-.40155E-3,-.6669E-4,0
STARLINK-3820,2022-045AK,2025-11-24T06:00:31.298400,15.08836518,.000156,53.2184,302.3660,103.1238,256.9929,0,U,52364,999,20000,.67008E-4,.779E-5,0
STARLINK-3874,2022-045AL,2025-11-24T08:07:43.158144,15.08838389,.000176,53.2177,302.0561,98.5053,261.6139,0,U,52365,999,20001,.58288E-4,.64E-5,0
STARLINK-3808,2022-045AM,2025-11-24T07:41:12.605856,15.08824738,.0001303,53.2172,302.1401,85.9277,274.1864,0,U,52366,999,20001,-.41913E-3,-.6949E-4,0
STARLINK-3817,2022-045AN,2025-11-24T09:27:12.825216,15.08858888,.0001817,53.2175,301.8108,124.6630,235.4534,0,U,52367,999,20002,-.86048E-4,-.1658E-4,0
STARLINK-3834,2022-045AP,2025-11-24T07:25:21.048096,15.08831152,.0001661,53.2181,302.1943,88.1663,271.9519,0,U,52368,999,20000,.80201E-5,-.16E-5,0
STARLINK-3841,2022-045AQ,2025-11-24T04:35:45.028032,15.08841474,.00014201,53.2178,302.7168,89.8406,270.2749,0,U,52369,999,19999,.11385642E-3,.1525E-4,0
STARLINK-3827,2022-045AR,2025-11-24T07:37:20.227008,15.08817400,.0001819,53.2178,302.1621,102.7127,257.4069,0,U,52370,999,20001,-.10321E-3,-.1929E-4,0
STARLINK-3798,2022-045AS,2025-11-24T07:32:01.233888,15.08840667,.0001656,53.2185,302.1771,86.8458,273.2723,0,U,52371,999,20000,.66422E-4,.769E-5,0
STARLINK-3796,2022-045AT,2025-11-24T05:44:38.639040,15.08836396,.0001509,53.2180,302.5058,102.4908,257.6253,0,U,52372,999,19999,.14532E-3,.2025E-4,0
STARLINK-3550,2022-045AU,2025-11-24T08:39:31.072320,15.08835853,.0001582,53.2186,301.9597,90.7069,269.4104,0,U,52373,999,20002,.10769E-3,.1426E-4,0
STARLINK-3762,2022-045AV,2025-11-24T08:44:51.642240,15.08810858,.0001536,53.2190,301.9433,103.6472,256.4691,0,U,52374,999,20002,-.10703E-3,-.199E-4,0
STARLINK-3785,2022-045AW,2025-11-24T05:39:20.917728,15.08832314,.00018258,53.2182,302.5209,95.4701,264.6499,0,U,52375,999,20000,.85341528E-4,.107E-4,0
STARLINK-3767,2022-045AX,2025-11-24T05:23:26.552832,15.08840163,.00014093,53.2185,302.5703,98.7195,261.3956,0,U,52376,999,20000,.64356111E-4,.736E-5,0
STARLINK-3805,2022-045AY,2025-11-24T07:30:40.061088,15.08837221,.0001398,53.2180,302.3929,91.1691,268.9461,0,U,52377,999,20000,-.42844E-4,-.97E-5,0
STARLINK-3806,2022-045AZ,2025-11-24T05:12:50.387040,15.08842464,.00014104,53.2191,302.6036,87.3344,272.7810,0,U,52378,999,20000,.64746975E-4,.743E-5,0
STARLINK-3800,2022-045BA,2025-11-24T03:42:45.334368,15.08839857,.00015093,53.2190,302.8856,95.4300,264.6865,0,U,52379,999,19999,.54133515E-4,.574E-5,0
STARLINK-3793,2022-045BB,2025-11-24T06:23:03.429024,15.08847543,.0001381,53.2187,292.4150,97.0411,263.0738,0,U,52380,999,20014,.12541E-3,.1709E-4,0
STARLINK-3799,2022-045BD,2025-11-24T08:13:01.092000,15.08838807,.000145,53.2180,302.0510,94.3595,265.7563,0,U,52382,999,20002,.37356E-4,.307E-5,0
STARLINK-3811,2022-045BE,2025-11-24T05:35:22.399296,15.08843339,.00016061,53.2183,292.5607,76.0960,284.0210,0,U,52383,999,20014,.74059558E-4,.891E-5,0
STARLINK-3870,2022-049A,2025-11-23T23:49:36.768288,15.08831889,.00015488,53.2157,183.6149,74.9326,285.1838,0,U,52451,999,19615,.83570469E-4,.1042E-4,0
STARLINK-3909,2022-049B,2025-11-24T00:05:29.442336,15.08827092,.0001432,53.2167,183.4365,75.7069,284.4082,0,U,52452,999,19615,.24663392E-3,.3638E-4,0
STARLINK-3872,2022-049C,2025-11-23T23:38:58.629984,15.08885911,.00015232,53.2137,183.6473,63.6826,296.4322,0,U,52453,999,19615,.86397257E-3,.13506E-3,0
STARLINK-3888,2022-049D,2025-11-23T22:08:54.803328,15.08837515,.00014446,53.2152,183.9278,82.8937,277.2220,0,U,52454,999,19614,.76118987E-4,.924E-5,0
STARLINK-3890,2022-049E,2025-11-23T23:35:06.128448,15.08829830,.00018939,53.2170,183.6542,82.2878,277.8329,0,U,52455,999,19615,.93123166E-4,.1194E-4,0
STARLINK-3896,2022-049F,2025-11-23T23:29:47.280480,15.08821897,.00017668,53.2167,183.6750,78.9436,281.1755,0,U,52456,999,19615,-.82365226E-4,-.1598E-4,0
