x,y,z,t,firing,detected_by_GS
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
-7478792.689534,-4582902.392214,9017420.072270,9600.000000,0,1
-7612574.807957,-4280498.924656,9180275.640528,9660.000000,0,1
-7693903.470277,-4177791.725484,9275976.092644,9720.000000,0,1
-7737708.217558,-4202398.908003,9323039.730904,9780.000000,0,1
-7750902.342355,-4313507.510675,9334355.222046,9840.000000,0,1
-7739552.912720,-4485548.832887,9315825.520807,9900.000000,0,1
-7708616.207147,-4701099.317550,9273111.667017,9960.000000,0,1
-7661283.584658,-4948656.350204,9210677.597559,10020.000000,0,1
-7599928.062629,-5218898.741893,9132693.904623,10080.000000,0,1
-7526721.043886,-5504593.186939,9040549.728684,10140.000000,0,1
-7443725.741587,-5800845.011144,8937555.371866,10200.000000,0,1
-7352624.901598,-6103566.223588,8824601.489815,10260.000000,0,1
-7253748.330839,-6408702.616910,8702993.342961,10320.000000,0,1
-7149319.752882,-6713712.791534,8573109.299208,10380.000000,0,1
-7038046.047498,-7017225.953272,8437132.474786,10440.000000,0,1
-6921749.714511,-7317964.720937,8293982.962522,10500.000000,0,1
-6800373.185940,-7613839.827879,8145398.886509,10560.000000,0,1
-6674009.920816,-7904803.017823,7991563.178890,10620.000000,0,1
-6543344.126984,-8189700.790130,7832602.851880,10680.000000,0,1
-6407722.139029,-8468233.632717,7668126.252697,10740.000000,0,1
-6268360.274597,-8740096.125949,7498950.025812,10800.000000,0,1
-6124593.276200,-9004257.154922,7325696.486742,10860.000000,0,1
-5976131.533000,-9261357.959474,7147294.878325,10920.000000,0,1
-5824173.134953,-9511079.189117,6964617.666944,10980.000000,0,1
-5668919.695996,-9754278.242946,6778050.382937,11040.000000,0,1
-5510376.055439,-9989012.891733,6587106.798469,11100.000000,0,1
-5347866.373044,-10216122.858371,6392113.977275,11160.000000,0,1
-5182311.348235,-10435741.681610,6193291.226039,11220.000000,0,1
-5013861.774831,-10646832.131544,5990789.282499,11280.000000,0,1
-4842254.728560,-10850754.827379,5784483.140722,11340.000000,0,1
-4667895.807444,-11047325.155067,5575524.590990,11400.000000,0,1
-4490259.475747,-11235562.093803,5363247.806700,11460.000000,0,1
-4310057.072142,-11416408.042882,5147440.994221,11520.000000,0,1
-4127183.519912,-11589135.141287,4928938.732548,11580.000000,0,1
-3941304.491725,-11754311.996642,4706917.268634,11640.000000,0,1
-3753620.204716,-11911751.191755,4481854.427243,11700.000000,0,1
-3563253.968634,-12060869.814257,4254331.362894,11760.000000,0,1
-3371047.666366,-12201550.559119,4024584.042890,11820.000000,0,1
