x,y,z,t,firing,detected_by_GS
3453200.217303,10738051.715706,-7283653.979438,2573.870000,0,0
3249122.409327,10918936.234432,-7104379.206465,2633.869000,0,0
3043118.408244,11093347.600507,-6920889.588096,2693.869000,0,0
2835309.835689,11261180.572746,-6733292.832447,2753.867000,0,0
2625819.442169,11422333.714252,-6541699.122925,2813.866000,0,0
2414771.037652,11576709.455446,-6346221.057617,2873.866000,0,0
2202289.421400,11724214.155228,-6146973.587248,2933.865000,0,0
1988500.311061,11864758.160055,-5944073.951623,2993.864000,0,0
1773530.271048,11998255.860920,-5737641.614611,3053.862000,0,0
1557506.640255,12124625.748327,-5527798.197741,3113.862000,0,0
1340557.459120,12243790.464937,-5314667.412328,3173.861000,0,0
1122811.396102,12355676.856147,-5098374.990276,3233.860000,0,0
904397.673579,12460216.018356,-4879048.613510,3293.859000,0,0
685445.993223,12557343.344930,-4656817.842090,3353.857000,0,0
466086.460890,12646998.569955,-4431814.041075,3413.856000,0,0
246449.511048,12729125.809453,-4204170.306089,3473.856000,0,0
26665.830804,12803673.600336,-3974021.387705,3533.855000,0,0
-193133.716440,12870594.936838,-3741503.614632,3593.854000,0,0
-412818.167665,12929847.304472,-3506754.815761,3653.852000,0,0
-632256.537195,12981392.711574,-3269914.241125,3713.851000,0,0
-851317.893898,13025197.718131,-3031122.481753,3773.850000,0,0
-1069871.438589,13061233.462168,-2790521.388538,3833.849000,0,0
-1287786.581583,13089475.683454,-2548253.990093,3893.848000,0,0
-1504933.020355,13109904.744541,-2304464.409677,3953.846000,0,0
-1721180.817281,13122505.649266,-2059297.781234,4013.845000,0,0
-1936400.477363,13127268.058350,-1812900.164557,4073.844000,0,0
-2150463.025951,13124186.302437,-1565418.459662,4133.844000,0,0
-2363240.086370,13113259.392297,-1317000.320405,4193.843000,0,0
-2574603.957421,13094491.026240,-1067794.067380,4253.841000,0,0
-2784427.690722,13067889.594862,-817948.600169,4313.840000,0,0
-2992585.167797,13033468.182787,-567613.308974,4373.840000,0,0
-3198951.176912,12991244.567724,-316937.985694,4433.839000,0,0
-3403401.489574,12941241.216606,-66072.734505,4493.838000,0,0
-3605812.936649,12883485.278842,184832.118017,4553.836000,0,0
-3806063.484087,12818008.576824,435626.113174,4613.835000,0,0
-4004032.308118,12744847.593362,686158.750747,4673.834000,0,0
-4199599.869968,12664043.456367,936279.579899,4733.833000,0,0
-4392647.989964,12575641.920571,1185838.290290,4793.833000,0,0
-4583059.921010,12479693.346322,1434684.803369,4853.830000,0,0
-4770720.421425,12376252.675592,1682669.363782,4913.829000,0,0
-4955515.826978,12265379.404903,1929642.630807,4973.829000,0,0
-5137334.122195,12147137.555494,2175455.769810,5033.828000,0,0
-5316065.010803,12021595.640516,2419960.543607,5093.827000,0,0
-5491599.985279,11888826.629323,2663009.403701,5153.825000,0,0
-5663832.395521,11748907.909002,2904455.581351,5213.824000,0,0
-5832657.516443,11601921.242846,3144153.178344,5273.823000,0,0
-5997972.614603,11447952.726125,3381957.257485,5333.823000,0,0
-6159677.013715,11287092.738941,3617723.932699,5393.822000,0,0
-6317672.159002,11119435.896248,3851310.458675,5453.820000,0,0
-6471861.680449,10945080.995185,4082575.320054,5513.819000,0,0
-6622151.454705,10764130.959465,4311378.319985,5573.818000,0,0
-6768449.665798,10576692.781146,4537580.668110,5633.817000,0,0
-6910666.864480,10382877.459615,4761045.067820,5693.817000,0,0
-7048716.026184,10182799.937870,4981635.802761,5753.814000,0,0
-7182512.607641,9976579.036236,5199218.822568,5813.813000,0,0
-7311974.601919,9764337.383316,5413661.827642,5873.813000,0,0
-7437022.592055,9546201.344470,5624834.353054,5933.812000,0,0
-7557579.803078,9322300.947687,5832607.851412,5993.812000,0,0
-7673572.152443,9092769.806946,6036855.774658,6053.809000,0,0
-7784928.298912,8857745.043208,6237453.654801,6113.808000,0,0
-7891579.689637,8617367.202850,6434279.183374,6173.808000,0,0
-7993460.605639,8371780.173852,6627212.289726,6233.807000,0,0
-8090508.205493,8121131.099610,6816135.217975,6293.806000,0,0
-8182662.567211,7865570.290487,7000932.602587,6353.804000,0,0
-8269866.728406,7605251.133221,7181491.542620,6413.803000,0,0
-8352066.724467,7340329.998084,7357701.674382,6473.802000,0,0
-8429211.624964,7070966.144030,7529455.242647,6533.801000,0,0
-8501253.568084,6797321.621771,7696647.170259,6593.801000,0,0
-8568147.793119,6519561.174887,7859175.126074,6653.799000,0,0
-8629852.671066,6237852.139083,8016939.591314,6713.797000,0,0
-8686329.733109,5952364.339526,8169843.924052,6773.796000,0,0
-8737543.697175,5663269.986480,8317794.422012,6833.796000,0,0
-8783462.492405,5370743.569214,8460700.383492,6893.795000,0,0
-8824057.281545,5074961.748264,8598474.166385,6953.792000,0,0
-8859302.481336,4776103.246201,8731031.245371,7013.791000,0,0
-8889175.780673,4474348.736838,8858290.266998,7073.791000,0,0
-8913658.156750,4169880.733081,8980173.102866,7133.790000,0,0
-8932733.889011,3862883.473440,9096604.900693,7193.790000,0,0
-8946390.570950,3553542.807260,9207514.133285,7253.787000,0,0
-8954619.119825,3242046.078838,9312832.645464,7313.786000,0,0
-8957413.784085,2928582.010380,9412495.698681,7373.785000,0,0
-8954772.148705,2613340.583982,9506442.013552,7433.784000,0,0
-8946695.138298,2296512.922681,9594613.810089,7493.784000,0,0
-8933187.018012,1978291.170634,9676956.845657,7553.781000,0,0
-8914255.392331,1658868.372573,9753420.450736,7613.781000,0,0
-8889911.201535,1338438.352537,9823957.562198,7673.780000,0,0
-8860168.716079,1017195.592039,9888524.754363,7733.780000,0,0
-8825045.528724,695335.107712,9947082.267613,7793.780000,0,0
-8784562.544454,373052.328535,9999594.034604,7853.778000,0,0
-8738743.968319,50542.972729,10046027.704148,7913.778000,0,0
-8687617.290936,-271997.075613,10086354.662516,7973.776000,0,0
-8631213.271956,-594371.890038,10120550.052404,8033.776000,0,0
-8569565.921295,-916385.625334,10148592.789371,8093.775000,0,0
-8502712.478222,-1237842.641109,10170465.575781,8153.772000,0,0
-8430693.388395,-1558547.625280,10186154.912359,8213.772000,0,0
-8353552.278644,-1878305.717362,10195651.107079,8273.771000,0,0
-8271335.929766,-2196922.631496,10198948.281681,8333.770000,0,0
-8184094.247177,-2514204.779097,10196044.375603,8393.770000,0,0
-8091880.229501,-2829959.391065,10186941.147381,8453.768000,0,0
-7994749.935195,-3143994.639474,10171644.173646,8513.767000,0,0
-7892762.447038,-3456119.758599,10150162.845427,8573.766000,0,0
-7785979.834724,-3766145.165279,10122510.362083,8633.766000,0,0
-7674467.115449,-4073882.578462,10088703.722648,8693.765000,0,0
-7558292.212541,-4379145.137868,10048763.714666,8753.762000,0,0
-7437525.912276,-4681747.521732,10002714.900635,8813.762000,0,0
-7312241.818690,-4981506.063445,9950585.601800,8873.761000,0,0
-7182516.306647,-5278238.867116,9892407.879610,8933.760000,0,0
-7048428.473057,-5571765.921905,9828217.514644,8993.760000,0,0
-6910060.086300,-5861909.215056,9758053.983092,9053.757000,0,0
-6767495.534004,-6148492.843619,9681960.430909,9113.757000,0,0
-6620821.769000,-6431343.124654,9599983.645405,9173.756000,0,0
-6470128.253716,-6710288.703967,9512174.024587,9233.755000,0,0
-6315506.902907,-6985160.663224,9418585.544076,9293.755000,0,0
-6157052.024803,-7255792.625384,9319275.721676,9353.752000,0,0
-5994860.260789,-7522020.858451,9214305.579745,9413.752000,0,0
-5829030.523500,-7783684.377311,9103739.605129,9473.751000,0,0
-5659663.933547,-8040625.043769,8987645.706983,9533.750000,0,0
-5486863.754820,-8292687.664584,8866095.172305,9593.750000,0,0
-5310735.328421,-8539720.087478,8739162.619295,9653.748000,0,0
-5131386.005366,-8781573.295136,8606925.948658,9713.747000,0,0
-4948925.077945,-9018101.496936,8469466.292659,9773.746000,0,0
-4763463.709953,-9249162.218569,8326867.962230,9833.745000,0,0
-4575114.865734,-9474616.389339,8179218.391994,9893.745000,0,0
-4383993.238129,-9694328.427116,8026608.083299,9953.743000,0,0
-4190215.175428,-9908166.321013,7869130.545397,10013.742000,0,0
-3993898.607251,-10116001.711465,7706882.234603,10073.741000,0,0
-3795162.969561,-10317709.967953,7539962.491707,10133.740000,0,0
-3594129.128763,-10513170.264121,7368473.477540,10193.740000,0,0
-3390919.304971,-10702265.650295,7192520.106784,10253.738000,0,0
-3185656.994549,-10884883.123480,7012209.980155,10313.737000,0,0
-2978466.891873,-11060913.694518,6827653.314828,10373.736000,0,0
-2769474.810490,-11230252.452670,6638962.873361,10433.736000,0,0
-2558807.603649,-11392798.627373,6446253.891027,10493.735000,0,0
-2346593.084289,-11548455.647203,6249644.001667,10553.732000,0,0
-2132959.944570,-11697131.196115,6049253.162171,10613.732000,0,0
-1918037.674933,-11838737.266678,5845203.575488,10673.731000,0,0
-1701956.482825,-11973190.210556,5637619.612412,10733.730000,0,0
-1484847.211098,-12100410.786011,5426627.732057,10793.730000,0,0
-1266841.256145,-12220324.202466,5212356.401149,10853.727000,0,0
-1048070.485869,-12332860.162234,4994936.012227,10913.726000,0,0
-828667.157475,-12437952.899089,4774498.800688,10973.725000,0,0
-608763.835211,-12535541.214003,4551178.760885,11033.725000,0,0
-388493.308066,-12625568.507806,4325111.561245,11093.724000,0,0
-167988.507510,-12707982.810815,4096434.458481,11153.721000,0,0
52617.574678,-12782736.809572,3865286.211039,11213.720000,0,0
273191.968441,-12849787.870357,3631806.991694,11273.720000,0,0
493601.807274,-12909098.059828,3396138.299515,11333.719000,0,0
713714.409793,-12960634.162552,3158422.871152,11393.718000,0,0
933397.361000,-13004367.695482,2918804.591548,11453.716000,0,0
1152518.593180,-13040274.919535,2677428.404181,11513.715000,0,0
1370946.466384,-13068336.847956,2434440.220794,11573.714000,0,0
1588549.848440,-13088539.251815,2189986.830784,11633.713000,0,0
1805198.194444,-13100872.662430,1944215.810248,11693.713000,0,0
2020761.625674,-13105332.370773,1697275.430765,11753.710000,0,0
2235111.007895,-13101918.424030,1449314.568008,11813.709000,0,0
2448118.028977,-13090635.619008,1200482.610176,11873.709000,0,0
2659655.275803,-13071493.492747,950929.366382,11933.708000,0,0
2869596.310406,-13044506.310145,700804.975014,11993.707000,0,0
3077815.745292,-13009693.048663,450259.812141,12053.705000,0,0
3284189.317921,-12967077.380285,199444.400042,12113.704000,0,0
3488593.964258,-12916687.650444,-51490.684131,12173.704000,0,0
3690907.891402,-12858556.854280,-302394.899438,12233.703000,0,0
3891010.649220,-12792722.610043,-553117.831967,12293.702000,0,0
4088783.200946,-12719227.129727,-803509.285314,12353.700000,0,0
4284107.992741,-12638117.187106,-1053419.370663,12413.699000,0,0
4476869.022106,-12549444.082904,-1302698.596415,12473.698000,0,0
4666951.905194,-12453263.607471,-1551197.957324,12533.697000,0,0
4854243.942918,-12349636.000777,-1798769.023061,12593.697000,0,0
5038634.185843,-12238625.909831,-2045264.026179,12653.695000,0,0
5220013.497877,-12120302.343692,-2290535.949418,12713.694000,0,0
5398274.618625,-11994738.625823,-2534438.612288,12773.694000,0,0
5573312.224473,-11862012.344155,-2776826.756909,12833.693000,0,0
5745022.988327,-11722205.298686,-3017556.133026,12893.693000,0,0
5913305.637971,-11575403.446729,-3256483.582177,12953.690000,0,0
6078061.013075,-11421696.845978,-3493467.120973,13013.689000,0,0
6239192.120733,-11261179.595150,-3728366.023410,13073.688000,0,0
6396604.189594,-11093949.772576,-3961040.902212,13133.688000,0,0
6550204.722522,-10920109.372570,-4191353.789136,13193.687000,0,0
6699903.547745,-10739764.239698,-4419168.214201,13253.684000,0,0
6845612.868564,-10553024.001102,-4644349.283837,13313.683000,0,0
6987247.311448,-10360001.996675,-4866763.757841,13373.683000,0,0
7124723.972653,-10160815.207425,-5086280.125188,13433.682000,0,0
7257962.463255,-9955584.181896,-5302768.678596,13493.681000,0,0
7386884.952585,-9744432.960734,-5516101.587837,13553.679000,0,0
7511416.210148,-9527488.999583,-5726152.971800,13613.678000,0,0
7631483.645844,-9304883.090106,-5932798.969166,13673.678000,0,0
7747017.348638,-9076749.279454,-6135917.807788,13733.677000,0,0
7857950.123584,-8843224.788064,-6335389.872668,13793.676000,0,0
7964217.527187,-8604449.925885,-6531097.772507,13853.674000,0,0
8065757.901197,-8360568.007193,-6722926.404882,13913.673000,0,0
8162512.404643,-8111725.263812,-6910763.019875,13973.673000,0,0
8254425.044294,-7858070.757055,-7094497.282286,14033.671000,0,0
8341442.703405,-7599756.288271,-7274021.332295,14093.671000,0,0
8423515.168791,-7336936.308094,-7449229.844585,14153.668000,0,0
8500595.156292,-7069767.824537,-7620020.085979,14213.667000,0,0
8572638.334450,-6798410.309797,-7786291.971396,14273.667000,0,0
8639603.346594,-6523025.606026,-7947948.118293,14333.666000,0,0
8701451.831192,-6243777.829980,-8104893.899454,14393.665000,0,0
