x,y,z,t,firing,detected_by_GS
8872774.996083,7770666.430729,6217527.224467,9958.816000,0,1
-575758.935478,8632447.745949,10113307.193246,11878.816000,0,1
12270006.224725,4931773.206900,1904235.319584,8818.816000,0,1
5389149.449739,8775993.914683,8445850.687213,10738.816000,0,1
13119539.466904,1907259.130623,-1839450.893021,7918.816000,0,1
9336544.289846,7542261.153640,5811963.049876,9838.816000,0,1
69354.871445,8739167.045775,10038015.889070,11758.816000,0,1
11456562.872175,5977028.373117,3357898.855722,9178.816000,0,1
3572560.013435,8941888.927148,9195111.878911,11098.816000,0,1
12988816.713961,3171634.615350,-343459.651987,8278.816000,0,1
7881954.842627,8170517.264675,6982506.080395,10198.816000,0,1
-1860215.319049,8356318.131708,10189902.387442,12118.816000,0,1
11756258.728371,5641926.159982,2879900.365702,9058.816000,0,1
4188755.732688,8908184.476103,8966953.751855,10978.816000,0,1
13063742.281671,2756447.112990,-844548.572992,8158.816000,0,1
8387524.242861,7980258.422394,6608026.698995,10078.816000,0,1
-1219470.191016,8504727.061503,10163976.366555,11998.816000,0,1
10775043.996360,6603198.742514,4288439.321059,9418.816000,0,1
2315641.255292,8944068.289148,9583831.691660,11338.816000,0,1
12745702.105086,3978194.719486,659984.580829,8518.816000,0,1
6814776.109040,8491211.017073,7679785.585115,10438.816000,0,1
-3126583.526023,7998928.321892,10167332.408015,12358.816000,0,1
11129233.178787,6297713.250334,3827791.950884,9298.816000,0,1
2947682.901530,8953860.795381,9400905.882991,11218.816000,0,1
12882726.360234,3579211.945872,158452.972732,8398.816000,0,1
7357284.832762,8340976.408330,7340051.188980,10318.816000,0,1
-2496437.496179,8187583.181845,10191023.588078,12238.816000,0,1
9989505.599009,7165620.603944,5177545.034610,9658.816000,0,1
1036217.880482,8859324.143759,9879339.747265,11578.816000,0,1
12380155.754452,4746539.076740,1657081.181931,8758.816000,0,1
5681518.866595,8729567.007275,8302539.323057,10678.816000,0,1
10394834.436382,6892738.128280,4738722.102593,9538.816000,0,1
1677968.984694,8912533.984127,9743442.410723,11458.816000,0,1
12578051.709937,4367618.244892,1159928.598316,8638.816000,0,1
6255737.567997,8620849.148985,8000877.562753,10558.816000,0,1
13117369.643827,2121589.896508,-1592008.063236,7978.816000,0,1
9107415.493800,7658781.288452,6016567.147357,9898.816000,0,1
-253278.621790,8688449.050439,10078728.276569,11818.816000,0,1
11895520.332404,5469222.316071,2638223.183147,8998.816000,0,1
4493129.950245,8883211.263253,8844663.852274,10918.816000,0,1
13113855.632603,1691786.628250,-2085791.927327,7858.816000,0,1
9560024.012442,7421177.506086,5603839.694198,9778.816000,0,1
391946.238486,8784569.887905,9991193.828198,11698.816000,0,1
12152470.293442,5114038.443565,2150242.871223,8878.816000,0,1
5093508.929270,8817096.173732,8584033.013794,10798.816000,0,1
8137242.430536,8077821.081020,6797299.506942,10138.816000,0,1
3572561.203762,8941889.699787,9195112.735320,11098.816000,0,1
-1540363.387863,8433074.736694,10180038.985620,12058.816000,0,1
7881992.015127,8170505.606270,6982480.941530,10198.816000,0,1
3261108.203568,8950593.640374,9300837.418570,11158.816000,0,1
-1860270.418312,8356305.919001,10189904.970006,12118.816000,0,1
8632802.791784,7877830.606232,6414688.887034,10018.816000,0,1
4188761.116678,8908184.650199,8966951.795173,10978.816000,0,1
-897933.501981,8571184.090639,10141731.067183,11938.816000,0,1
8387562.150954,7980242.364946,6607996.770341,10078.816000,0,1
3881839.963135,8927748.780691,9083793.379700,11038.816000,0,1
-1219519.318279,8504717.325698,10163980.139133,11998.816000,0,1
7088212.706801,8418638.538843,7512178.805560,10378.816000,0,1
2315626.958302,8944068.462532,9583835.814694,11338.816000,0,1
-2812426.775844,8095699.016765,10182274.136657,12298.816000,0,1
6814805.917067,8491203.860833,7679768.177281,10438.816000,0,1
1997395.040133,8931014.800325,9666581.560733,11398.816000,0,1
-3126647.408726,7998908.764060,10167329.424753,12358.816000,0,1
7621963.601272,8258238.165961,7163427.506196,10258.816000,0,1
2947676.364528,8953861.343687,9400908.485702,11218.816000,0,1
-2179046.007407,8274453.949670,10193567.827201,12178.816000,0,1
7357317.483802,8340966.247161,7340029.478477,10318.816000,0,1
2632451.947251,8951685.870654,9495260.480235,11278.816000,0,1
-2496495.568315,8187565.614688,10191021.533429,12238.816000,0,1
5970462.182032,8677836.869043,8154172.574291,10618.816000,0,1
1036190.316589,8859321.275295,9879344.720839,11578.816000,0,1
5681538.807072,8729563.827964,8302529.310607,10678.816000,0,1
714268.894138,8824627.632011,9938297.091740,11638.816000,0,1
6537267.551523,8558620.066080,7842696.752776,10498.816000,0,1
1677949.375708,8912532.317404,9743446.884168,11458.816000,0,1
6255762.252056,8620843.566684,8000863.583268,10558.816000,0,1
1357482.529607,8888629.272802,9814381.989865,11518.816000,0,1
4794786.339743,8852838.940527,8716990.879256,10858.816000,0,1
-253318.738709,8688442.754412,10078733.264206,11818.816000,0,1
8872816.011980,7770648.535242,6217493.747829,9958.816000,0,1
4493139.126569,8883210.296800,8844660.021684,10918.816000,0,1
-575801.206405,8632439.198189,10113310.687344,11878.816000,0,1
5389166.512245,8775991.847315,8445842.586582,10738.816000,0,1
391912.263297,8784565.337613,9991198.885983,11698.816000,0,1
5093522.677860,8817092.144048,8584024.696957,10798.816000,0,1
69318.037570,8739162.320878,10038021.689753,11758.816000,0,1
