x,y,z,t,firing,detected_by_GS
7500889.033390,-6660125.005585,-8939211.453193,-5.793000,0,0
7603013.769497,-6375376.607461,-9060917.040533,54.205000,0,0
7700643.778791,-6086859.235110,-9177262.120446,114.204000,0,0
7793722.214836,-5794744.141533,-9288178.899961,174.203000,0,0
7882194.904017,-5499204.611619,-9393602.776084,234.202000,0,0
7966010.374071,-5200415.862553,-9493472.369849,294.201000,0,0
8045119.881126,-4898554.943358,-9587729.558587,354.198000,0,0
8119477.435330,-4593800.633687,-9676319.506504,414.197000,0,0
8189039.824881,-4286333.341768,-9759190.693356,474.196000,0,0
8253766.638645,-3976335.001713,-9836294.941438,534.195000,0,0
8313620.287234,-3663988.970122,-9907587.440730,594.193000,0,0
8368566.022568,-3349479.922081,-9973026.772230,654.191000,0,0
8418571.955998,-3032993.746623,-10032574.929577,714.190000,0,0
8463609.074807,-2714717.441614,-10086197.338728,774.189000,0,0
8503651.257283,-2394839.008214,-10133862.875937,834.189000,0,0
8538675.286228,-2073547.344888,-10175543.883855,894.188000,0,0
8568660.860933,-1751032.141040,-10211216.185816,954.184000,0,0
8593590.607705,-1427483.770337,-10240859.098369,1014.183000,0,0
8613450.088754,-1103093.183708,-10264455.441877,1074.183000,0,0
8628227.809639,-778051.802140,-10281991.549376,1134.182000,0,0
8637915.225148,-452551.409253,-10293457.273572,1194.181000,0,0
8642506.743628,-126784.043748,-10298845.991986,1254.179000,0,0
8641999.729864,199058.108260,-10298154.610363,1314.178000,0,0
8636394.506313,524782.820961,-10291383.564124,1374.178000,0,0
8625694.352899,850197.936579,-10278536.818085,1434.177000,0,0
8609905.505226,1175111.473068,-10259621.864305,1494.176000,0,0
8589037.151262,1499331.731721,-10234649.718092,1554.173000,0,0
8563101.426552,1822667.404663,-10203634.912263,1614.172000,0,0
8532113.407810,2144927.682158,-10166595.489457,1674.172000,0,0
8496091.105053,2465922.359715,-10123552.992724,1734.171000,0,0
8455055.452186,2785461.944911,-10074532.454242,1794.170000,0,0
8409030.296039,3103357.763915,-10019562.382203,1854.167000,0,0
8358042.383963,3419422.067667,-9958674.745975,1914.166000,0,0
8302121.349804,3733468.137627,-9891904.959312,1974.165000,0,0
8241299.698439,4045310.391101,-9819291.861871,2034.165000,0,0
8175612.788763,4354764.486063,-9740877.698860,2094.164000,0,0
8105098.815168,4661647.425424,-9656708.098892,2154.161000,0,0
8029798.787573,4965777.660750,-9566832.050110,2214.160000,0,0
7949756.509867,5266975.195294,-9471301.874412,2274.159000,0,0
7865018.556929,5565061.686387,-9370173.199982,2334.158000,0,0
7775634.250128,5859860.547075,-9263504.932005,2394.157000,0,0
7681655.631331,6151197.046976,-9151359.221595,2454.155000,0,0
7583137.435499,6438898.412359,-9033801.433044,2514.154000,0,0
7480137.061717,6722793.925266,-8910900.109195,2574.153000,0,0
7372714.542841,7002715.021788,-8782726.935173,2634.153000,0,0
