x,y,z,t,firing,detected_by_GS
9850418.068392,6710636.495970,-6158842.895523,4854.717000,0,0
9799003.226442,6961489.086150,-5956152.262710,4914.717000,0,0
9741764.067017,7208203.923137,-5749918.842766,4974.716000,0,0
9678732.692440,7450632.946290,-5540264.171966,5034.715000,0,0
9609944.645088,7688630.525642,-5327311.888506,5094.714000,0,0
9535438.891530,7922053.550064,-5111187.663444,5154.712000,0,0
9455257.804756,8150761.514331,-4892019.130323,5214.711000,0,0
9369447.144287,8374616.604849,-4669935.813397,5274.710000,0,0
9278056.034378,8593483.784198,-4445069.054597,5334.710000,0,0
9181136.940179,8807230.874291,-4217551.939220,5394.709000,0,0
9078745.641883,9015728.638131,-3987519.220361,5454.706000,0,0
8970941.206955,9218850.860205,-3755107.242191,5514.705000,0,0
8857785.960243,9416474.425243,-3520453.862010,5574.705000,0,0
8739345.452194,9608479.395524,-3283698.371218,5634.704000,0,0
8615688.425037,9794749.086513,-3044981.415174,5694.703000,0,0
8486886.776970,9975170.140815,-2804444.912013,5754.701000,0,0
8353015.524460,10149632.600496,-2562231.970464,5814.699000,0,0
8214152.762450,10318029.977475,-2318486.806684,5874.698000,0,0
8070379.622722,10480259.322205,-2073354.660184,5934.697000,0,0
7921780.230261,10636221.290396,-1826981.708881,5994.697000,0,0
7768441.657693,10785820.207792,-1579514.983306,6054.694000,0,0
7610453.877878,10928964.133041,-1331102.280049,6114.694000,0,0
7447909.714505,11065564.918373,-1081892.074456,6174.693000,0,0
7280904.790897,11195538.268295,-832033.432648,6234.692000,0,0
7109537.476916,11318803.796086,-581675.922910,6294.691000,0,0
6933908.834036,11435285.078062,-330969.526493,6354.688000,0,0
6754122.558662,11544909.705718,-80064.547901,6414.687000,0,0
6570284.923574,11647609.335399,170888.475307,6474.687000,0,0
6382504.717687,11743319.735773,421738.863127,6534.686000,0,0
6190893.184050,11831980.832844,672335.884075,6594.685000,0,0
5995563.956135,11913536.752528,922528.846460,6654.682000,0,0
5796632.992521,11987935.860869,1172167.189914,6714.682000,0,0
5594218.509853,12055130.801574,1421100.577084,6774.681000,0,0
5388440.914275,12115078.531131,1669178.985475,6834.680000,0,0
5179422.731273,12167740.351281,1916252.799346,6894.680000,0,0
4967288.533979,12213081.938841,2162172.901611,6954.677000,0,0
4752164.870047,12251073.372996,2406790.765703,7014.677000,0,0
4534180.187013,12281689.159715,2649958.547296,7074.675000,0,0
4313464.756313,12304908.253602,2891529.175865,7134.674000,0,0
4090150.595915,12320714.076920,3131356.445992,7194.674000,0,0
3864371.391645,12329094.535824,3369295.108366,7254.671000,0,0
3636262.417282,12330042.033925,3605200.960444,7314.670000,0,0
3405960.453382,12323553.482839,3838930.936623,7374.670000,0,0
3173603.704994,12309630.310050,4070343.197971,7434.668000,0,0
2939331.718224,12288278.463834,4299297.221358,7494.667000,0,0
2703285.295756,12259508.415298,4525653.887977,7554.665000,0,0
2465606.411379,12223335.157643,4749275.571203,7614.665000,0,0
2226438.123525,12179778.202350,4970026.223644,7674.664000,0,0
1985924.487954,12128861.572594,5187771.463431,7734.663000,0,0
1744210.469568,12070613.793678,5402378.659593,7794.662000,0,0
1501441.853460,12005067.880518,5613717.016499,7854.657000,0,0
1257765.155244,11932261.322331,5821657.657335,7914.656000,0,0
1013327.530716,11852236.064212,6026073.706441,7974.655000,0,0
768276.684913,11765038.485936,6226840.370585,8034.654000,0,0
522760.780645,11670719.377771,6423835.019019,8094.653000,0,0
276928.346537,11569333.913361,6616937.262268,8154.650000,0,0
30928.184674,11460941.619831,6806029.029689,8214.649000,0,0
-215090.722123,11345606.344817,6990994.645549,8274.649000,0,0
-460979.303286,11223396.220775,7171720.903771,8334.646000,0,0
-706588.493723,11094383.626349,7348097.141152,8394.644000,0,0
-951769.327185,10958645.144892,7520015.309031,8454.642000,0,0
-1196373.029732,10816261.520286,7687370.043442,8514.641000,0,0
-1440251.113213,10667317.609786,7850058.733506,8574.640000,0,0
-1683255.468707,10511902.334247,8007981.588212,8634.640000,0,0
-1925238.459851,10350108.625535,8161041.701402,8694.639000,0,0
-2166053.015990,10182033.371220,8309145.114946,8754.635000,0,0
-2405552.725098,10007777.356703,8452200.880143,8814.634000,0,0
-2643591.926360,9827445.204539,8590121.117105,8874.634000,0,0
-2880025.802412,9641145.311293,8722821.072288,8934.633000,0,0
-3114710.471107,9448989.781761,8850219.173995,8994.632000,0,0
-3347503.076783,9251094.360673,8972237.085820,9054.628000,0,0
-3578261.880980,9047578.362006,9088799.758121,9114.627000,0,0
-3806846.352465,8838564.595731,9199835.477232,9174.627000,0,0
-4033117.256602,8624179.292286,9305275.912633,9234.626000,0,0
-4256936.743915,8404552.024673,9405056.161881,9294.625000,0,0
-4478168.437822,8179815.628257,9499114.793295,9354.622000,0,0
-4696677.521507,7950106.118432,9587393.886481,9414.621000,0,0
-4912330.823765,7715562.605989,9669839.070422,9474.621000,0,0
-5124996.903879,7476327.210474,9746399.559360,9534.620000,0,0
-5334546.135377,7232544.971449,9817028.186279,9594.619000,0,0
-5540850.788640,6984363.757755,9881681.433987,9654.616000,0,0
-5743785.112354,6731934.174917,9940319.463912,9714.616000,0,0
-5943225.413615,6475409.470587,9992906.142312,9774.615000,0,0
-6139050.136770,6214945.438268,10039409.064175,9834.614000,0,0
-6331139.940852,5950700.319275,10079799.574584,9894.613000,0,0
-6519377.775558,5682834.703024,10114052.787603,9954.610000,0,0
-6703648.955802,5411511.425804,10142147.602762,10014.610000,0,0
-6883841.234626,5136895.467928,10164066.718887,10074.609000,0,0
-7059844.874584,4859153.849521,10179796.645533,10134.608000,0,0
-7231552.717437,4578455.524898,10189327.711833,10194.608000,0,0
-7398860.252137,4294971.275649,10192654.072793,10254.605000,0,0
-7561665.681133,4008873.602544,10189773.713166,10314.604000,0,0
-7719869.984764,3720336.616239,10180688.448616,10374.603000,0,0
-7873376.983907,3429535.926960,10165403.924469,10434.603000,0,0
-8022093.400676,3136648.533187,10143929.611867,10494.601000,0,0
-8165928.917193,2841852.709430,10116278.801367,10554.598000,0,0
-8304796.232458,2545327.893211,10082468.594109,10614.597000,0,0
-8438611.117082,2247254.571257,10042519.890312,10674.596000,0,0
-8567292.466076,1947814.165071,9996457.375366,10734.595000,0,0
-8690762.349489,1647188.915902,9944309.503376,10794.594000,0,0
-8808946.060923,1345561.769230,9886108.478182,10854.589000,0,0
-8921772.163969,1043116.258839,9821890.232024,10914.589000,0,0
-9029172.536332,740036.390552,9751694.401582,10974.588000,0,0
-9131082.411837,436506.525724,9675564.301705,11034.587000,0,0
-9227440.420139,132711.264571,9593546.896663,11094.586000,0,0
-9318188.624148,-171164.670580,9505692.768983,11154.584000,0,0
-9403272.555257,-474936.552033,9412056.086027,11214.583000,0,0
-9482641.246097,-778419.763390,9312694.564060,11274.582000,0,0
-9556247.261084,-1081429.916035,9207669.430143,11334.582000,0,0
-9624046.724536,-1383782.965370,9097045.381661,11394.581000,0,0
-9685999.346415,-1685295.326719,8980890.543602,11454.578000,0,0
