x,y,z,t,firing,detected_by_GS
2989869.02,2818219.88,5404335.28,0.000000,0,0
2817997.87,2966584.37,5417266.65,0.000000,0,0
2285316.46,3390374.40,5419468.02,0.000000,0,0
2643329.38,3111283.71,5424021.54,0.000000,0,0
2465242.55,3253101.88,5424875.90,0.000000,0,0
5506177.74,4505605.82,-14056.17,0.000000,0,0
5501741.06,4504847.41,-14053.03,0.000000,0,0
5873663.42,3470062.06,-14930.22,0.000000,0,0
4943819.53,-5213952.47,-12309.61,0.000000,0,0
4865452.42,-5287453.69,-12101.95,0.000000,0,0
4865233.85,-5287674.53,-12112.56,0.000000,0,0
4861658.35,-5290156.69,-12101.26,0.000000,0,0
4864306.48,-5288124.63,-12106.08,0.000000,0,0
4861954.34,-5290785.97,-12095.65,0.000000,0,0
4860233.36,-5292749.21,-12090.65,0.000000,0,0
4859283.87,-5293645.43,-12089.68,0.000000,0,0
4859404.98,-5293275.38,-12088.99,0.000000,0,0
4696698.26,-5419026.28,-11679.82,0.000000,0,0
-1540283.56,6411630.76,-1553266.17,0.000000,0,0
-1712089.38,6401803.34,-1406542.98,0.000000,0,0
-1882073.92,6384825.73,-1258298.98,0.000000,0,0
-2049794.24,6360785.93,-1108503.35,0.000000,0,0
-2215250.32,6329670.84,-957703.73,0.000000,0,0
-2378506.25,6291367.13,-805414.78,0.000000,0,0
-2538828.24,6246157.83,-652595.69,0.000000,0,0
-2696071.83,6194048.55,-499084.22,0.000000,0,0
-2851304.00,6134698.02,-344364.80,0.000000,0,0
-3002383.03,6068819.87,-189907.06,0.000000,0,0
-3150155.68,5996200.25,-35265.46,0.000000,0,0
-3294919.32,5916712.94,119647.30,0.000000,0,0
-3435625.71,5830615.91,274304.20,0.000000,0,0
-3572778.29,5738017.14,428778.11,0.000000,0,0
-3834737.42,5533736.60,736207.14,0.000000,0,0
-3959489.07,5422204.43,888851.58,0.000000,0,0
-4079430.83,5304981.31,1039999.21,0.000000,0,0
-3705915.94,5638924.20,582803.56,0.000000,0,0
-4195127.97,5181437.53,1190338.37,0.000000,0,0
-4305980.59,5052421.68,1339234.90,0.000000,0,0
-4412207.88,4917406.22,1486809.38,0.000000,0,0
-4513478.85,4776966.22,1632706.69,0.000000,0,0
-4786360.97,4324872.88,2058312.74,0.000000,0,0
-4609535.44,4631602.70,1776499.86,0.000000,0,0
-4700672.65,4480469.35,1918748.34,0.000000,0,0
-4866831.62,4164087.68,2195915.22,0.000000,0,0
-4941975.40,3998650.35,2331062.90,0.000000,0,0
-5011329.03,3829174.25,2463279.22,0.000000,0,0
-5075285.86,3655000.05,2593094.96,0.000000,0,0
4918769.81,18909181.70,1167513.61,0.000000,0,0
1508254.00,19115810.22,950125.46,0.000000,0,0
4518284.60,2411860.85,-4368058.05,0.000000,0,0
4233602.99,2747959.26,-4453863.63,0.000000,0,0
4378991.33,2580342.37,-4413047.69,0.000000,0,0
4083711.47,2911996.89,-4489417.46,0.000000,0,0
3930163.23,3071742.99,-4519689.55,0.000000,0,0
3771173.28,3229439.92,-4545276.73,0.000000,0,0
3608373.25,3382989.58,-4565599.01,0.000000,0,0
3272234.33,3677833.09,-4591073.12,0.000000,0,0
3442217.57,3532292.84,-4580857.42,0.000000,0,0
2920460.46,3957225.13,-4595953.44,0.000000,0,0
2740006.28,4090154.01,-4590728.49,0.000000,0,0
3098455.59,3819329.91,-4596029.30,0.000000,0,0
2556294.76,4218508.42,-4580309.75,0.000000,0,0
1988796.98,4575726.50,-4518613.68,0.000000,0,0
2369221.19,4342883.86,-4564865.16,0.000000,0,0
2179814.48,4462030.04,-4544234.71,0.000000,0,0
1794865.35,4684825.10,-4487929.39,0.000000,0,0
1599112.90,4788681.53,-4452290.81,0.000000,0,0
1401270.55,4887278.10,-4411510.36,0.000000,0,0
1202416.85,4980207.72,-4365974.95,0.000000,0,0
1001869.99,5068035.60,-4315558.50,0.000000,0,0
597701.42,5226056.47,-4200086.12,0.000000,0,0
394625.70,5296495.73,-4135292.43,0.000000,0,0
800257.56,5149770.70,-4260106.40,0.000000,0,0
191090.43,5361020.90,-4065890.65,0.000000,0,0
-12063.28,5419507.98,-3992250.60,0.000000,0,0
-216435.14,5472261.94,-3913632.32,0.000000,0,0
-419662.81,5518656.48,-3830944.69,0.000000,0,0
-622705.01,5559001.67,-3743940.18,0.000000,0,0
-5096568.50,2494278.38,-3595895.72,0.000000,0,0
-5285536.78,2285600.09,-3460509.66,0.000000,0,0
-5438855.24,2102260.08,-3338172.80,0.000000,0,0
-5570500.14,1932243.42,-3221845.37,0.000000,0,0
-5697665.66,1755940.46,-3098657.44,0.000000,0,0
-5821455.15,1570037.76,-2966029.74,0.000000,0,0
-6025982.68,1222441.97,-2710558.74,0.000000,0,0
-6117856.53,1044520.97,-2576349.60,0.000000,0,0
-6204558.17,859298.05,-2434211.11,0.000000,0,0
-5927586.83,1396913.52,-2839969.38,0.000000,0,0
-6284619.62,668710.13,-2285466.14,0.000000,0,0
-6353603.81,482577.96,-2137714.25,0.000000,0,0
-6413087.04,299891.71,-1990379.13,0.000000,0,0
-6464229.96,116922.82,-1840609.51,0.000000,0,0
-6538801.64,-237807.60,-1543608.29,0.000000,0,0
-6504946.17,-59332.69,-1694107.74,0.000000,0,0
-6564169.21,-414306.70,-1392586.28,0.000000,0,0
-6592177.13,-932284.59,-937026.71,0.000000,0,0
-6572855.28,-1263718.69,-635475.20,0.000000,0,0
-3603176.27,3739381.04,-4303585.87,0.000000,0,0
-6581650.84,-592131.46,-1238317.05,0.000000,0,0
-6590533.38,-761536.57,-1089304.17,0.000000,0,0
-6586318.51,-1098163.96,-787170.63,0.000000,0,0
-6523913.22,-1589966.82,-330645.85,0.000000,0,0
-6340340.57,-2215334.23,278007.11,0.000000,0,0
-6488766.06,-1749834.81,-178150.58,0.000000,0,0
-6398192.63,-2060760.14,124214.66,0.000000,0,0
-6275903.60,-2369852.06,433573.90,0.000000,0,0
-6446472.88,-1907921.65,-25392.88,0.000000,0,0
-7610154.64,-1160275.09,19250.74,0.000000,0,0
20966.17,6764387.14,-274.81,0.000000,0,0
-4737579.66,4641257.70,1019639.54,0.000000,0,0
-4842564.81,4491854.90,1181900.67,0.000000,0,0
-4936620.28,4343764.53,1335220.63,0.000000,0,0
-5032173.30,4177181.68,1499917.36,0.000000,0,0
-5120627.79,4004083.92,1662799.83,0.000000,0,0
-5193382.80,3844930.89,1806062.24,0.000000,0,0
-5269644.42,3657372.15,1967663.03,0.000000,0,0
-5335592.88,3471434.33,2120574.92,0.000000,0,0
-5395034.92,3277437.24,2272986.48,0.000000,0,0
-5443801.51,3091464.29,2412803.79,0.000000,0,0
-5487876.26,2890307.15,2557477.00,0.000000,0,0
-5524328.07,2684819.64,2698720.41,0.000000,0,0
-5552894.94,2476644.08,2835509.96,0.000000,0,0
-5574017.48,2261453.05,2970504.22,0.000000,0,0
-5586246.37,2062618.86,3089660.00,0.000000,0,0
-5591854.26,1846002.19,3213656.86,0.000000,0,0
-5590226.87,1639436.30,3326512.71,0.000000,0,0
-5580655.21,1412925.04,3444370.92,0.000000,0,0
-5562939.52,1183468.76,3557699.82,0.000000,0,0
-5539232.19,969566.89,3657856.24,0.000000,0,0
-5509142.77,757679.53,3752005.22,0.000000,0,0
-5469544.82,529645.34,3847894.60,0.000000,0,0
-5421781.80,298428.61,3939307.97,0.000000,0,0
-5366945.20,68656.62,4024487.29,0.000000,0,0
-5308123.45,-148249.23,4099483.15,0.000000,0,0
-5244618.94,-358773.93,4167473.29,0.000000,0,0
-5170838.80,-581102.52,4234108.12,0.000000,0,0
-5092886.62,-795519.74,4293220.97,0.000000,0,0
-5011049.17,-1003446.09,4345718.22,0.000000,0,0
6048169.15,3306711.52,-15382.75,0.000000,0,0
6048459.31,3307635.56,-15386.31,0.000000,0,0
6048265.69,3308327.91,-15382.69,0.000000,0,0
5925865.25,3520612.65,-15080.56,0.000000,0,0
