x,y,z,t,firing,detected_by_GS
-11457711.300710,6903603.027339,-295459.087435,2513.063000,0,0
-11566268.504279,6723237.076369,-44547.311585,2573.063000,0,0
-11667892.147021,6538840.809296,206391.186342,2633.063000,0,0
-11762518.748558,6350523.329343,457205.821494,2693.062000,0,0
-11850088.989712,6158396.177485,707745.973415,2753.061000,0,0
-11930547.754537,5962573.268539,957861.077222,2813.060000,0,0
-12003844.169714,5763170.825520,1207400.714983,2873.060000,0,0
-12069931.641555,5560307.312444,1456214.707290,2933.059000,0,0
-12128767.890398,5354103.365522,1704153.204921,2993.058000,0,0
-12180314.982393,5144681.722808,1951066.780557,3053.056000,0,0
-12224539.358780,4932167.152379,2196806.520510,3113.055000,0,0
-12261411.862337,4716686.378992,2441224.116336,3173.055000,0,0
-12290907.761284,4498368.009364,2684171.956357,3233.054000,0,0
-12313006.770391,4277342.456050,2925503.216957,3293.053000,0,0
-12327693.069332,4053741.859981,3165071.953629,3353.051000,0,0
-12334955.318391,3827700.011744,3402733.191721,3413.051000,0,0
-12334786.671185,3599352.271570,3638343.016760,3473.050000,0,0
-12327184.784725,3368835.488168,3871758.664362,3533.049000,0,0
-12312151.826562,3136287.916394,4102838.609612,3593.049000,0,0
-12289694.479074,2901849.133828,4331442.655866,3653.047000,0,0
-12259823.940994,2665659.956327,4557432.022958,3713.046000,0,0
-12222555.925892,2427862.352566,4780669.434642,3773.045000,0,0
-12177910.657891,2188599.357664,5001019.205322,3833.045000,0,0
-12125912.864429,1948014.985925,5218347.325929,3893.044000,0,0
-12066591.766084,1706254.142761,5432521.548905,3953.041000,0,0
-11999981.063623,1463462.535862,5643411.472281,4013.040000,0,0
-11926118.921939,1219786.585648,5850888.622668,4073.040000,0,0
-11845047.951240,975373.335085,6054826.537238,4133.039000,0,0
-11756815.185245,730370.358926,6255100.844529,4193.038000,0,0
-11661472.056466,484925.672416,6451589.344054,4253.036000,0,0
-11559074.368707,239187.639552,6644172.084710,4313.035000,0,0
-11449682.266507,-6695.119060,6832731.441781,4373.035000,0,0
-11333360.201845,-252573.818682,7017152.192642,4433.034000,0,0
-11210176.897920,-498299.603178,7197321.590994,4493.033000,0,0
-11080205.310072,-743723.637967,7373129.439603,4553.031000,0,0
-10943522.583995,-988697.203106,7544468.161567,4613.030000,0,0
-10800210.010985,-1233071.786443,7711232.869879,4673.030000,0,0
-10650352.980540,-1476699.176787,7873321.435422,4733.029000,0,0
-10494040.930146,-1719431.557011,8030634.553224,4793.028000,0,0
-10331367.292342,-1961121.597032,8183075.806944,4853.026000,0,0
-10162429.439182,-2201622.546611,8330551.731636,4913.026000,0,0
-9987328.623903,-2440788.327878,8472971.874539,4973.025000,0,0
-9806169.920084,-2678473.627548,8610248.854067,5033.024000,0,0
-9619062.158177,-2914533.988742,8742298.416805,5093.024000,0,0
-9426117.859476,-3148825.902343,8869039.492505,5153.021000,0,0
-9227453.167688,-3381206.897867,8990394.247137,5213.021000,0,0
-9023187.777904,-3611535.633697,9106288.133737,5273.020000,0,0
-8813444.863283,-3839671.986703,9216649.941249,5333.019000,0,0
-8598350.999313,-4065477.141135,9321411.841165,5393.019000,0,0
-8378036.085764,-4288813.676716,9420509.431967,5453.016000,0,0
-8152633.266464,-4509545.655949,9513881.781443,5513.015000,0,0
-7922278.846749,-4727538.710441,9601471.466607,5573.015000,0,0
-7687112.208865,-4942660.126314,9683224.611449,5633.014000,0,0
-7447275.725246,-5154778.928567,9759090.922321,5693.013000,0,0
-7202914.669734,-5363765.964327,9829023.720964,5753.010000,0,0
-6954177.126934,-5569493.985007,9892979.975266,5813.009000,0,0
-6701213.899528,-5771837.727177,9950920.327494,5873.009000,0,0
-6444178.413854,-5970673.992226,10002809.120216,5933.008000,0,0
-6183226.623663,-6165881.724667,10048614.419748,5993.007000,0,0
-5918516.912160,-6357342.089051,10088308.037132,6053.005000,0,0
-5650209.992476,-6544938.545507,10121865.546747,6113.004000,0,0
-5378468.806471,-6728556.923692,10149266.302294,6173.003000,0,0
-5103458.422112,-6908085.495276,10170493.450403,6233.003000,0,0
-4825345.929402,-7083415.044793,10185533.941683,6293.002000,0,0
-4544300.334935,-7254438.938826,10194378.539244,6353.000000,0,0
-4260492.455237,-7421053.193580,10197021.824804,6412.999000,0,0
-3974094.808825,-7583156.540585,10193462.202117,6472.998000,0,0
-3685281.507196,-7740650.490712,10183701.898003,6532.997000,0,0
-3394228.144745,-7893439.396294,10167746.960785,6592.997000,0,0
-3101111.687707,-8041430.511359,10145607.256191,6652.995000,0,0
-2806110.362246,-8184534.050022,10117296.460841,6712.994000,0,0
-2509403.541672,-8322663.242785,10082832.053051,6772.994000,0,0
-2211171.632979,-8455734.390935,10042235.301262,6832.993000,0,0
-1911595.962705,-8583666.918849,9995531.249900,6892.992000,0,0
-1610858.662225,-8706383.424204,9942748.702742,6952.990000,0,0
-1309142.552579,-8823809.726169,9883920.203900,7012.990000,0,0
-1006631.028860,-8935874.911311,9819082.016190,7072.988000,0,0
-703507.944309,-9042511.377432,9748274.097187,7132.987000,0,0
-399957.494152,-9143654.875147,9671540.072787,7192.986000,0,0
-96164.099291,-9239244.547215,9588927.208354,7252.984000,0,0
207687.710084,-9329222.965699,9500486.377588,7312.983000,0,0
511413.410876,-9413536.166702,9406272.028882,7372.982000,0,0
814828.603366,-9492133.682912,9306342.149466,7432.981000,0,0
1117749.127330,-9564968.573756,9200758.227199,7492.981000,0,0
1419991.177894,-9631997.453205,9089585.210066,7552.978000,0,0
1721371.421058,-9693180.515308,8972891.463538,7612.977000,0,0
2021707.108793,-9748481.557200,8850748.725576,7672.976000,0,0
2320816.193645,-9797867.999845,8723232.059581,7732.974000,0,0
2618517.442753,-9841310.906313,8590419.805153,7792.973000,0,0
2914630.551208,-9878784.997644,8452393.526741,7852.971000,0,0
3208976.254681,-9910268.666382,8309237.960330,7912.970000,0,0
3501376.441215,-9935743.987553,8161040.957969,7972.970000,0,0
3791654.262146,-9955196.727327,8007893.430453,8032.968000,0,0
4079634.242030,-9968616.349202,7849889.288007,8092.967000,0,0
4365142.387527,-9975996.017747,7687125.379087,8152.964000,0,0
4648006.295198,-9977332.600031,7519701.427437,8212.964000,0,0
4928055.258049,-9972626.664471,7347719.967225,8272.963000,0,0
5205120.370857,-9961882.477406,7171286.276549,8332.962000,0,0
5479034.634136,-9945107.997196,6990508.309211,8392.962000,0,0
5749633.056690,-9922314.865929,6805496.624853,8452.959000,0,0
6016752.756735,-9893518.398840,6616364.317582,8512.959000,0,0
6280233.061408,-9858737.571214,6423226.942968,8572.958000,0,0
6539915.604739,-9817995.003073,6226202.443656,8632.957000,0,0
6795644.423906,-9771316.941454,6025411.073530,8692.956000,0,0
7047266.053760,-9718733.240379,5820975.320508,8752.954000,0,0
7294629.619619,-9660277.338623,5613019.828112,8812.953000,0,0
7537586.928110,-9595986.235069,5401671.315696,8872.952000,0,0
7775992.556188,-9525900.461943,5187058.497583,8932.951000,0,0
8009703.938151,-9450064.055768,4969312.001036,8992.950000,0,0
8238581.450622,-9368524.526119,4748564.283175,9052.948000,0,0
8462488.495547,-9281332.822322,4524949.546949,9112.948000,0,0
8681291.580960,-9188543.297871,4298603.656092,9172.947000,0,0
8894860.399672,-9090213.672872,4069664.049274,9232.946000,0,0
9103067.905711,-8986404.994367,3838269.653410,9292.946000,0,0
9305790.388497,-8877181.594627,3604560.796217,9352.943000,0,0
9502907.544798,-8762611.047539,3368679.118135,9412.942000,0,0
9694302.548239,-8642764.122911,3130767.483557,9472.941000,0,0
9879862.116536,-8517714.738978,2890969.891555,9532.941000,0,0
10059476.576276,-8387539.912984,2649431.386086,9592.940000,0,0
10233039.925249,-8252319.709917,2406297.965765,9652.937000,0,0
10400449.892398,-8112137.189563,2161716.493296,9712.937000,0,0
10561607.995140,-7967078.351670,1915834.604557,9772.936000,0,0
10716419.594278,-7817232.079537,1668800.617468,9832.935000,0,0
10864793.946300,-7662690.081890,1420763.440667,9892.935000,0,0
11006644.253114,-7503546.833153,1171872.482057,9952.932000,0,0
11141887.709274,-7339899.512245,922277.557323,10012.932000,0,0
11270445.546470,-7171847.939743,672128.798406,10072.931000,0,0
11392243.075505,-6999494.513692,421576.562073,10132.931000,0,0
11507209.725586,-6822944.143954,170771.338591,10192.930000,0,0
11615279.080952,-6642304.185195,-80136.339421,10252.927000,0,0
11716388.914956,-6457684.368640,-330995.987893,10312.926000,0,0
11810481.221327,-6269196.732455,-581657.261925,10372.926000,0,0
11897502.242898,-6076955.551026,-831970.046048,10432.924000,0,0
11977402.497594,-5881077.263032,-1081784.544084,10492.923000,0,0
12050136.801746,-5681680.398419,-1330951.368545,10552.921000,0,0
12115664.290845,-5478885.504388,-1579321.629517,10612.920000,0,0
12173948.437460,-5272815.070297,-1826747.022984,10672.920000,0,0
12224957.066638,-5063593.451691,-2073079.918525,10732.919000,0,0
12268662.368580,-4851346.793413,-2318173.446350,10792.918000,0,0
12305040.908658,-4636202.951874,-2561881.583612,10852.916000,0,0
12334073.634914,-4418291.416586,-2804059.239965,10912.915000,0,0
12355745.882763,-4197743.230892,-3044562.342293,10972.915000,0,0
12370047.377226,-3974690.912080,-3283247.918593,11032.914000,0,0
12376972.232502,-3749268.370834,-3519974.180942,11092.913000,0,0
12376518.948946,-3521610.830116,-3754600.607524,11152.911000,0,0
12368690.407610,-3291854.743565,-3986988.023677,11212.910000,0,0
12353493.862062,-3060137.713354,-4216998.681876,11272.910000,0,0
12330940.927832,-2826598.407688,-4444496.340686,11332.909000,0,0
12301047.569294,-2591376.477899,-4669346.342569,11392.908000,0,0
12263834.084060,-2354612.475226,-4891415.690553,11452.906000,0,0
12219325.085036,-2116447.767349,-5110573.123749,11512.905000,0,0
12167549.479895,-1877024.454656,-5326689.191589,11572.905000,0,0
12108540.448277,-1636485.286376,-5539636.326859,11632.904000,0,0
12042335.416573,-1394973.576571,-5749288.917427,11692.903000,0,0
11968976.030339,-1152633.120038,-5955523.376639,11752.901000,0,0
11888508.124527,-909608.108215,-6158218.212416,11812.900000,0,0
11800981.691261,-666043.045054,-6357254.094908,11872.899000,0,0
11706450.845507,-422082.662994,-6552513.922797,11932.899000,0,0
11604973.788463,-177871.839010,-6743882.888139,11992.898000,0,0
11496612.768749,66444.489176,-6931248.539739,12052.895000,0,0
11381434.041562,310721.406694,-7114500.845107,12112.895000,0,0
11259507.825558,554814.104896,-7293532.250815,12172.894000,0,0
11130908.257779,798577.964452,-7468237.741405,12232.893000,0,0
10995713.346474,1041868.638126,-7638514.896703,12292.893000,0,0
10854004.921909,1284542.133196,-7804263.947565,12352.890000,0,0
10705868.585292,1526454.893485,-7965387.830091,12412.889000,0,0
10551393.655625,1767463.880946,-8121792.238141,12472.888000,0,0
10390673.114770,2007426.656789,-8273385.674303,12532.888000,0,0
10223803.550597,2246201.462082,-8420079.499180,12592.887000,0,0
10050885.098299,2483647.297821,-8561787.979016,12652.884000,0,0
9872021.380012,2719624.004409,-8698428.331718,12712.883000,0,0
9687319.442547,2953992.340521,-8829920.771089,12772.883000,0,0
9496889.693525,3186614.061312,-8956188.549453,12832.882000,0,0
9300845.835781,3417351.995948,-9077157.998520,12892.881000,0,0
9099304.800130,3646070.124403,-9192758.568526,12952.879000,0,0
8892386.676615,3872633.653533,-9302922.865720,13012.878000,0,0
8680214.644080,4096909.092327,-9407586.687988,13072.876000,0,0
8462914.898312,4318764.326380,-9506689.058821,13132.875000,0,0
8240616.578671,4538068.691497,-9600172.259483,13192.875000,0,0
8013451.693253,4754693.046421,-9687981.859392,13252.873000,0,0
7781555.042734,4968509.844691,-9770066.744814,13312.872000,0,0
7545064.142739,5179393.205507,-9846379.145651,13372.872000,0,0
7304119.144968,5387218.983687,-9916874.660535,13432.871000,0,0
7058862.756997,5591864.838599,-9981512.280090,13492.870000,0,0
6809440.160820,5793210.302076,-10040254.408370,13552.868000,0,0
6555998.930250,5991136.845328,-10093066.882587,13612.867000,0,0
6298688.947051,6185527.944715,-10139918.990902,13672.866000,0,0
6037662.316011,6376269.146476,-10180783.488505,13732.865000,0,0
5773073.278894,6563248.130311,-10215636.611825,13792.864000,0,0
5505078.127318,6746354.771799,-10244458.090918,13852.862000,0,0
5233835.114687,6925481.203697,-10267231.160115,13912.861000,0,0
4959504.367054,7100521.875967,-10283942.566715,13972.860000,0,0
4682247.793117,7271373.614636,-10294582.577963,14032.860000,0,0
4402228.993278,7437935.679381,-10299144.986144,14092.859000,0,0
4119613.167852,7600109.819831,-10297627.111842,14152.857000,0,0
3834567.024485,7757800.330641,-10290029.805455,14212.856000,0,0
3547258.684731,7910914.105152,-10276357.446753,14272.855000,0,0
3257857.589943,8059360.687786,-10256617.942704,14332.854000,0,0
2966534.406433,8203052.325038,-10230822.723427,14392.854000,0,0
