x,y,z,t,firing,detected_by_GS
-9749355.880481,-958429.851745,9027048.341666,5873.257000,0,0
-9609967.336296,-1233567.128442,9141304.012488,5933.256000,0,0
-9464747.615528,-1507955.890456,9250008.762413,5993.256000,0,0
-9313784.055103,-1781429.519248,9353095.818944,6053.253000,0,0
-9157167.544122,-2053821.914540,9450501.846118,6113.253000,0,0
-8994992.468203,-2324967.599112,9542166.985912,6173.252000,0,0
-8827356.651602,-2594701.823286,9628034.897519,6233.251000,0,0
-8654361.296967,-2862860.669001,9708052.794279,6293.250000,0,0
-8476110.922822,-3129281.153403,9782171.478279,6353.248000,0,0
-8292713.298919,-3393801.331911,9850345.372712,6413.248000,0,0
-8104279.379275,-3656260.400626,9912532.551720,6473.247000,0,0
-7910923.233188,-3916498.798066,9968694.767964,6533.246000,0,0
-7712761.974113,-4174358.306123,10018797.477729,6593.246000,0,0
-7509915.686496,-4429682.150166,10062809.863580,6653.243000,0,0
-7302507.350699,-4682315.098279,10100704.854678,6713.243000,0,0
-7090662.765880,-4932103.559443,10132459.144475,6773.242000,0,0
-6874510.471082,-5178895.680730,10158053.206053,6833.242000,0,0
-6654181.664456,-5422541.443337,10177471.304924,6893.241000,0,0
-6429810.120708,-5662892.757426,10190701.509304,6953.238000,0,0
-6201532.106908,-5899803.555763,10197735.698001,7013.238000,0,0
-5969486.296539,-6133129.885945,10198569.565619,7073.237000,0,0
-5733813.682050,-6362730.001314,10193202.625383,7133.237000,0,0
-5494657.485830,-6588464.450372,10181638.209379,7193.236000,0,0
-5252163.069718,-6810196.164683,10163883.466265,7253.234000,0,0
-5006477.843171,-7027790.545248,10139949.356572,7313.233000,0,0
-4757751.170003,-7241115.547156,10109850.645327,7373.232000,0,0
-4506134.273931,-7450041.762610,10073605.892310,7433.232000,0,0
-4251780.142878,-7654442.502149,10031237.439739,7493.231000,0,0
-3994843.432148,-7854193.874063,9982771.397453,7553.229000,0,0
-3735480.366568,-8049174.861999,9928237.625733,7613.228000,0,0
-3473848.641577,-8239267.400538,9867669.715487,7673.228000,0,0
-3210107.323438,-8424356.448888,9801104.966121,7733.227000,0,0
-2944416.748570,-8604330.062506,9728584.360919,7793.226000,0,0
-2676938.422099,-8779079.462630,9650152.539990,7853.224000,0,0
-2407834.915729,-8948499.103777,9565857.770932,7913.223000,0,0
-2137269.764922,-9112486.738944,9475751.916973,7973.222000,0,0
-1865407.365565,-9270943.482698,9379890.402890,8033.222000,0,0
-1592412.870116,-9423773.871962,9278332.178553,8093.221000,0,0
-1318452.083340,-9570885.924495,9171139.680168,8153.219000,0,0
-1043691.357721,-9712191.195124,9058378.789358,8213.218000,0,0
-768297.488574,-9847604.829474,8940118.789872,8273.217000,0,0
-492437.608992,-9977045.615401,8816432.322219,8333.217000,0,0
-216279.084660,-10100436.031934,8687395.336088,8393.216000,0,0
60010.591375,-10217702.295730,8553087.040630,8453.214000,0,0
336263.903892,-10328774.405137,8413589.852762,8513.213000,0,0
612313.420596,-10433586.181579,8268989.343280,8573.212000,0,0
887991.897030,-10532075.308517,8119374.181088,8633.212000,0,0
1163132.381235,-10624183.367772,7964836.075415,8693.211000,0,0
1437568.318088,-10709855.873248,7805469.716108,8753.209000,0,0
1711133.653243,-10789042.302152,7641372.712148,8813.208000,0,0
1983662.936598,-10861696.123420,7472645.528215,8873.207000,0,0
2254991.425223,-10927774.823643,7299391.419589,8933.207000,0,0
2524955.185673,-10987239.930267,7121716.365278,8993.206000,0,0
2793391.195619,-11040057.032121,6939728.999469,9053.205000,0,0
3060137.444735,-11086195.797390,6753540.541439,9113.205000,0,0
3325033.034747,-11125629.988738,6563264.723791,9173.205000,0,0
3587918.278609,-11158337.475896,6369017.719266,9233.205000,0,0
3848634.798715,-11184300.245497,6170918.066063,9293.204000,0,0
4107025.624086,-11203504.408225,5969086.591755,9353.201000,0,0
4362935.286498,-11215940.203401,5763646.335924,9413.200000,0,0
4616209.915421,-11221602.000720,5554722.471424,9473.200000,0,0
4866697.331780,-11220488.299481,5342442.224496,9533.199000,0,0
5114247.140429,-11212601.725074,5126934.793677,9593.198000,0,0
5358710.821281,-11197949.022833,4908331.267609,9653.196000,0,0
5599941.819101,-11176541.049361,4686764.541851,9713.195000,0,0
5837795.631778,-11148392.761073,4462369.234634,9773.194000,0,0
6072129.897153,-11113523.200290,4235281.601754,9833.194000,0,0
6302804.478268,-11071955.478682,4005639.450582,9893.193000,0,0
6529681.546993,-11023716.758145,3773582.053269,9953.191000,0,0
6752625.666053,-10968838.229265,3539250.059265,10013.191000,0,0
6971503.869264,-10907355.087098,3302785.407100,10073.190000,0,0
7186185.740086,-10839306.504617,3064331.235602,10133.189000,0,0
7396543.488332,-10764735.603639,2824031.794560,10193.188000,0,0
7602452.025037,-10683689.423318,2582032.354886,10253.186000,0,0
7803789.035497,-10596218.886360,2338479.118398,10313.185000,0,0
8000435.050284,-10502378.762725,2093519.127200,10373.184000,0,0
8192273.514380,-10402227.631136,1847300.172792,10433.184000,0,0
8379190.854264,-10295827.838250,1599970.704947,10493.183000,0,0
8561076.542962,-10183245.455567,1351679.740397,10553.181000,0,0
8737823.163091,-10064550.234242,1102576.771450,10613.180000,0,0
8909326.467696,-9939815.557579,852811.674507,10673.180000,0,0
9075485.439050,-9809118.391532,602534.618626,10733.179000,0,0
9236202.345251,-9672539.233065,351895.974150,10793.178000,0,0
9391382.794626,-9530162.056470,101046.221448,10853.175000,0,0
9540935.788007,-9382074.257799,-149864.140123,10913.175000,0,0
9684773.768666,-9228366.597209,-400684.683043,10973.174000,0,0
9822812.670098,-9069133.139529,-651265.142131,11033.173000,0,0
9954971.961488,-8904471.192935,-901455.504688,11093.173000,0,0
10081174.690889,-8734481.245816,-1151106.100236,11153.170000,0,0
10201347.526195,-8559266.901988,-1400067.689775,11213.170000,0,0
10315420.793674,-8378934.814084,-1648191.554528,11273.169000,0,0
10423328.514284,-8193594.615406,-1895329.584103,11333.168000,0,0
10525008.437625,-8003358.850141,-2141334.364033,11393.168000,0,0
10620402.073527,-7808342.902035,-2386059.262634,11453.166000,0,0
10709454.721414,-7608664.921656,-2629358.517151,11513.165000,0,0
10792115.497164,-7404445.752118,-2871087.319107,11573.164000,0,0
10868337.357759,-7195808.853519,-3111101.898851,11633.164000,0,0
10938077.123518,-6982880.226015,-3349259.609228,11693.163000,0,0
11001295.497989,-6765788.331618,-3585419.008336,11753.160000,0,0
11057957.085588,-6544664.014854,-3819439.941343,11813.159000,0,0
11108030.406760,-6319640.422154,-4051183.621278,11873.158000,0,0
11151487.910929,-6090852.920233,-4280512.708814,11933.157000,0,0
11188305.987063,-5858439.013369,-4507291.390949,11993.157000,0,0
11218464.971920,-5622538.259692,-4731385.458569,12053.154000,0,0
11241949.156082,-5383292.186590,-4952662.382891,12113.153000,0,0
11258746.787544,-5140844.205129,-5170991.390659,12173.152000,0,0
11268850.073156,-4895339.523733,-5386243.538158,12233.152000,0,0
11272255.177720,-4646925.061031,-5598291.783949,12293.151000,0,0
11268962.220839,-4395749.357985,-5807011.060298,12353.148000,0,0
11258975.271615,-4141962.489397,-6012278.343331,12413.147000,0,0
11242302.340990,-3885715.974712,-6213972.721765,12473.147000,0,0
11218955.371993,-3627162.688329,-6411975.464310,12533.146000,0,0
11188950.227753,-3366456.769351,-6606170.085630,12593.146000,0,0
11152306.677332,-3103753.530883,-6796442.410868,12653.144000,0,0
11109048.379521,-2839209.368948,-6982680.638742,12713.143000,0,0
11059202.864349,-2572981.670981,-7164775.403096,12773.142000,0,0
11002801.512632,-2305228.724063,-7342619.832983,12833.142000,0,0
10939879.533373,-2036109.622863,-7516109.611195,12893.141000,0,0
10870475.939102,-1765784.177370,-7685143.031229,12953.139000,0,0
10794633.519282,-1494412.820476,-7849621.052729,13013.138000,0,0
10712398.811567,-1222156.515413,-8009447.355254,13073.137000,0,0
10623822.071194,-949176.663135,-8164528.390500,13133.137000,0,0
10528957.238372,-675635.009669,-8314773.432859,13193.136000,0,0
10427861.903719,-401693.553482,-8460094.628319,13253.134000,0,0
10320597.271911,-127514.452930,-8600407.041775,13313.133000,0,0
10207228.123297,146740.066213,-8735628.702560,13373.133000,0,0
10087822.773797,420907.803045,-8865680.648364,13433.131000,0,0
9962453.032922,694826.673646,-8990486.967418,13493.131000,0,0
9831194.159984,968334.802947,-9109974.838946,13553.128000,0,0
9694124.818651,1241270.616309,-9224074.571969,13613.128000,0,0
9551327.029623,1513472.930794,-9332719.642258,13673.127000,0,0
9402886.121714,1784781.046061,-9435846.727631,13733.126000,0,0
9248890.681208,2055034.834865,-9533395.741450,13793.126000,0,0
9089432.499563,2324074.833110,-9625309.864343,13853.123000,0,0
8924606.519578,2591742.329424,-9711535.574228,13913.123000,0,0
8754510.779851,2857879.454209,-9792022.674445,13973.122000,0,0
8579246.357779,3122329.268134,-9866724.320190,14033.121000,0,0
8398917.310989,3384935.850028,-9935597.043113,14093.121000,0,0
8213630.617260,3645544.384140,-9998600.774100,14153.118000,0,0
8023496.113055,3904001.246745,-10055698.864341,14213.118000,0,0
7828626.430508,4160154.092013,-10106858.104459,14273.117000,0,0
7629136.933093,4413851.937157,-10152048.741920,14333.117000,0,0
7425145.649876,4664945.246794,-10191244.496585,14393.115000,0,0
