x,y,z,t,firing,detected_by_GS
-7748327.853995,5842923.984915,9114892.355229,13320.000000,0,1
-8005659.666104,5674055.209722,9000110.099826,13380.000000,0,1
-8257787.508108,5500489.555303,8878199.329288,13440.000000,0,0
-8504897.329519,5323581.499926,8750889.616608,13500.000000,0,0
-8746838.125868,5143438.041121,8618257.538506,13560.000000,0,0
-8983462.058152,4960168.224805,8480383.010535,13620.000000,0,0
-9214624.551547,4773883.076555,8337349.238377,13680.000000,0,0
-9440184.392087,4584695.531382,8189242.666797,13740.000000,0,0
-9660003.821256,4392720.362079,8036152.926297,13800.000000,0,0
-9873948.628402,4198074.106166,7878172.777493,13860.000000,0,0
-10081888.240925,4000874.991498,7715398.053258,13920.000000,0,0
-10283695.812164,3801242.860580,7547927.598668,13980.000000,0,0
-10479248.306915,3599299.093636,7375863.208782,14040.000000,0,0
-10668426.584535,3395166.530494,7199309.564307,14100.000000,0,0
-10851115.479545,3188969.391327,7018374.165185,14160.000000,0,0
-11027203.879704,2980833.196314,6833167.262137,14220.000000,0,0
-11196584.801472,2770884.684268,6643801.786224,14280.000000,0,0
-11359155.462816,2559251.730282,6450393.276453,14340.000000,0,0
-11514817.353310,2346063.262458,6253059.805479,14400.000000,0,0
